0.0328
25 2501
587 233 220
1
1 37 1  43 1  34 1 556
(0,0,0) ; (43,37,34)
(43,0,0) ; (86,37,34)
(86,0,0) ; (129,37,34)
(129,0,0) ; (172,37,34)
(172,0,0) ; (215,37,34)
(215,0,0) ; (258,37,34)
(258,0,0) ; (301,37,34)
(301,0,0) ; (344,37,34)
(0,37,0) ; (43,74,34)
(43,37,0) ; (86,74,34)
(86,37,0) ; (129,74,34)
(129,37,0) ; (172,74,34)
(172,37,0) ; (215,74,34)
(215,37,0) ; (258,74,34)
(258,37,0) ; (301,74,34)
(301,37,0) ; (344,74,34)
(0,74,0) ; (43,111,34)
(43,74,0) ; (86,111,34)
(86,74,0) ; (129,111,34)
(129,74,0) ; (172,111,34)
(172,74,0) ; (215,111,34)
(215,74,0) ; (258,111,34)
(258,74,0) ; (301,111,34)
(301,74,0) ; (344,111,34)
(0,0,34) ; (43,37,68)
(43,0,34) ; (86,37,68)
(86,0,34) ; (129,37,68)
(129,0,34) ; (172,37,68)
(172,0,34) ; (215,37,68)
(215,0,34) ; (258,37,68)
(258,0,34) ; (301,37,68)
(301,0,34) ; (344,37,68)
(0,37,34) ; (43,74,68)
(43,37,34) ; (86,74,68)
(86,37,34) ; (129,74,68)
(129,37,34) ; (172,74,68)
(172,37,34) ; (215,74,68)
(215,37,34) ; (258,74,68)
(258,37,34) ; (301,74,68)
(301,37,34) ; (344,74,68)
(0,74,34) ; (43,111,68)
(43,74,34) ; (86,111,68)
(86,74,34) ; (129,111,68)
(129,74,34) ; (172,111,68)
(172,74,34) ; (215,111,68)
(215,74,34) ; (258,111,68)
(258,74,34) ; (301,111,68)
(301,74,34) ; (344,111,68)
(0,0,68) ; (43,37,102)
(43,0,68) ; (86,37,102)
(86,0,68) ; (129,37,102)
(129,0,68) ; (172,37,102)
(172,0,68) ; (215,37,102)
(215,0,68) ; (258,37,102)
(258,0,68) ; (301,37,102)
(301,0,68) ; (344,37,102)
(0,37,68) ; (43,74,102)
(43,37,68) ; (86,74,102)
(86,37,68) ; (129,74,102)
(129,37,68) ; (172,74,102)
(172,37,68) ; (215,74,102)
(215,37,68) ; (258,74,102)
(258,37,68) ; (301,74,102)
(301,37,68) ; (344,74,102)
(0,74,68) ; (43,111,102)
(43,74,68) ; (86,111,102)
(86,74,68) ; (129,111,102)
(129,74,68) ; (172,111,102)
(172,74,68) ; (215,111,102)
(215,74,68) ; (258,111,102)
(258,74,68) ; (301,111,102)
(301,74,68) ; (344,111,102)
