0.0376
94 9401
587 233 220
1
1 75 0  45 0  22 1 405
(0,0,0) ; (75,45,22)
(75,0,0) ; (150,45,22)
(150,0,0) ; (225,45,22)
(0,45,0) ; (75,90,22)
(75,45,0) ; (150,90,22)
(150,45,0) ; (225,90,22)
(0,90,0) ; (75,135,22)
(75,90,0) ; (150,135,22)
(150,90,0) ; (225,135,22)
(0,135,0) ; (75,180,22)
(75,135,0) ; (150,180,22)
(150,135,0) ; (225,180,22)
(0,180,0) ; (75,225,22)
(75,180,0) ; (150,225,22)
(150,180,0) ; (225,225,22)
(225,0,0) ; (270,75,22)
(270,0,0) ; (315,75,22)
(315,0,0) ; (360,75,22)
(360,0,0) ; (405,75,22)
(405,0,0) ; (450,75,22)
(450,0,0) ; (495,75,22)
(495,0,0) ; (540,75,22)
(540,0,0) ; (585,75,22)
(225,75,0) ; (270,150,22)
(270,75,0) ; (315,150,22)
(315,75,0) ; (360,150,22)
(360,75,0) ; (405,150,22)
(405,75,0) ; (450,150,22)
(450,75,0) ; (495,150,22)
(495,75,0) ; (540,150,22)
(540,75,0) ; (585,150,22)
(225,150,0) ; (270,225,22)
(270,150,0) ; (315,225,22)
(315,150,0) ; (360,225,22)
(360,150,0) ; (405,225,22)
(405,150,0) ; (450,225,22)
(450,150,0) ; (495,225,22)
(495,150,0) ; (540,225,22)
(540,150,0) ; (585,225,22)
(0,0,22) ; (75,45,44)
(75,0,22) ; (150,45,44)
(150,0,22) ; (225,45,44)
(0,45,22) ; (75,90,44)
(75,45,22) ; (150,90,44)
(150,45,22) ; (225,90,44)
(0,90,22) ; (75,135,44)
(75,90,22) ; (150,135,44)
(150,90,22) ; (225,135,44)
(0,135,22) ; (75,180,44)
(75,135,22) ; (150,180,44)
(150,135,22) ; (225,180,44)
(0,180,22) ; (75,225,44)
(75,180,22) ; (150,225,44)
(150,180,22) ; (225,225,44)
(225,0,22) ; (270,75,44)
(270,0,22) ; (315,75,44)
(315,0,22) ; (360,75,44)
(360,0,22) ; (405,75,44)
(405,0,22) ; (450,75,44)
(450,0,22) ; (495,75,44)
(495,0,22) ; (540,75,44)
(540,0,22) ; (585,75,44)
(225,75,22) ; (270,150,44)
(270,75,22) ; (315,150,44)
(315,75,22) ; (360,150,44)
(360,75,22) ; (405,150,44)
(405,75,22) ; (450,150,44)
(450,75,22) ; (495,150,44)
(495,75,22) ; (540,150,44)
(540,75,22) ; (585,150,44)
(225,150,22) ; (270,225,44)
(270,150,22) ; (315,225,44)
(315,150,22) ; (360,225,44)
(360,150,22) ; (405,225,44)
(405,150,22) ; (450,225,44)
(450,150,22) ; (495,225,44)
(495,150,22) ; (540,225,44)
(540,150,22) ; (585,225,44)
(0,0,44) ; (75,45,66)
(75,0,44) ; (150,45,66)
(150,0,44) ; (225,45,66)
(0,45,44) ; (75,90,66)
(75,45,44) ; (150,90,66)
(150,45,44) ; (225,90,66)
(0,90,44) ; (75,135,66)
(75,90,44) ; (150,135,66)
(150,90,44) ; (225,135,66)
(0,135,44) ; (75,180,66)
(75,135,44) ; (150,180,66)
(150,135,44) ; (225,180,66)
(0,180,44) ; (75,225,66)
(75,180,44) ; (150,225,66)
(150,180,44) ; (225,225,66)
(225,0,44) ; (270,75,66)
(270,0,44) ; (315,75,66)
(315,0,44) ; (360,75,66)
(360,0,44) ; (405,75,66)
(405,0,44) ; (450,75,66)
(450,0,44) ; (495,75,66)
(495,0,44) ; (540,75,66)
(540,0,44) ; (585,75,66)
(225,75,44) ; (270,150,66)
(270,75,44) ; (315,150,66)
(315,75,44) ; (360,150,66)
(360,75,44) ; (405,150,66)
(405,75,44) ; (450,150,66)
(450,75,44) ; (495,150,66)
(495,75,44) ; (540,150,66)
(540,75,44) ; (585,150,66)
(225,150,44) ; (270,225,66)
(270,150,44) ; (315,225,66)
(315,150,44) ; (360,225,66)
(360,150,44) ; (405,225,66)
(405,150,44) ; (450,225,66)
(450,150,44) ; (495,225,66)
(495,150,44) ; (540,225,66)
(540,150,44) ; (585,225,66)
(0,0,66) ; (75,45,88)
(75,0,66) ; (150,45,88)
(150,0,66) ; (225,45,88)
(0,45,66) ; (75,90,88)
(75,45,66) ; (150,90,88)
(150,45,66) ; (225,90,88)
(0,90,66) ; (75,135,88)
(75,90,66) ; (150,135,88)
(150,90,66) ; (225,135,88)
(0,135,66) ; (75,180,88)
(75,135,66) ; (150,180,88)
(150,135,66) ; (225,180,88)
(0,180,66) ; (75,225,88)
(75,180,66) ; (150,225,88)
(150,180,66) ; (225,225,88)
(225,0,66) ; (270,75,88)
(270,0,66) ; (315,75,88)
(315,0,66) ; (360,75,88)
(360,0,66) ; (405,75,88)
(405,0,66) ; (450,75,88)
(450,0,66) ; (495,75,88)
(495,0,66) ; (540,75,88)
(540,0,66) ; (585,75,88)
(225,75,66) ; (270,150,88)
(270,75,66) ; (315,150,88)
(315,75,66) ; (360,150,88)
(360,75,66) ; (405,150,88)
(405,75,66) ; (450,150,88)
(450,75,66) ; (495,150,88)
(495,75,66) ; (540,150,88)
(540,75,66) ; (585,150,88)
(225,150,66) ; (270,225,88)
(270,150,66) ; (315,225,88)
(315,150,66) ; (360,225,88)
(360,150,66) ; (405,225,88)
(405,150,66) ; (450,225,88)
(450,150,66) ; (495,225,88)
(495,150,66) ; (540,225,88)
(540,150,66) ; (585,225,88)
(0,0,88) ; (75,45,110)
(75,0,88) ; (150,45,110)
(150,0,88) ; (225,45,110)
(0,45,88) ; (75,90,110)
(75,45,88) ; (150,90,110)
(150,45,88) ; (225,90,110)
(0,90,88) ; (75,135,110)
(75,90,88) ; (150,135,110)
(150,90,88) ; (225,135,110)
(0,135,88) ; (75,180,110)
(75,135,88) ; (150,180,110)
(150,135,88) ; (225,180,110)
(0,180,88) ; (75,225,110)
(75,180,88) ; (150,225,110)
(150,180,88) ; (225,225,110)
(225,0,88) ; (270,75,110)
(270,0,88) ; (315,75,110)
(315,0,88) ; (360,75,110)
(360,0,88) ; (405,75,110)
(405,0,88) ; (450,75,110)
(450,0,88) ; (495,75,110)
(495,0,88) ; (540,75,110)
(540,0,88) ; (585,75,110)
(225,75,88) ; (270,150,110)
(270,75,88) ; (315,150,110)
(315,75,88) ; (360,150,110)
(360,75,88) ; (405,150,110)
(405,75,88) ; (450,150,110)
(450,75,88) ; (495,150,110)
(495,75,88) ; (540,150,110)
(540,75,88) ; (585,150,110)
(225,150,88) ; (270,225,110)
(270,150,88) ; (315,225,110)
(315,150,88) ; (360,225,110)
(360,150,88) ; (405,225,110)
(405,150,88) ; (450,225,110)
(450,150,88) ; (495,225,110)
(495,150,88) ; (540,225,110)
