0.0986
60 6001
587 233 220
1
1 98 0  74 1  44 1 94
(0,0,0) ; (98,74,44)
(98,0,0) ; (196,74,44)
(196,0,0) ; (294,74,44)
(294,0,0) ; (392,74,44)
(392,0,0) ; (490,74,44)
(0,74,0) ; (98,148,44)
(98,74,0) ; (196,148,44)
(196,74,0) ; (294,148,44)
(294,74,0) ; (392,148,44)
(392,74,0) ; (490,148,44)
(0,148,0) ; (98,222,44)
(98,148,0) ; (196,222,44)
(196,148,0) ; (294,222,44)
(294,148,0) ; (392,222,44)
(392,148,0) ; (490,222,44)
(490,0,0) ; (564,98,44)
(490,98,0) ; (564,196,44)
(0,0,44) ; (98,74,88)
(98,0,44) ; (196,74,88)
(196,0,44) ; (294,74,88)
(294,0,44) ; (392,74,88)
(392,0,44) ; (490,74,88)
(0,74,44) ; (98,148,88)
(98,74,44) ; (196,148,88)
(196,74,44) ; (294,148,88)
(294,74,44) ; (392,148,88)
(392,74,44) ; (490,148,88)
(0,148,44) ; (98,222,88)
(98,148,44) ; (196,222,88)
(196,148,44) ; (294,222,88)
(294,148,44) ; (392,222,88)
(392,148,44) ; (490,222,88)
(490,0,44) ; (564,98,88)
(490,98,44) ; (564,196,88)
(0,0,88) ; (98,74,132)
(98,0,88) ; (196,74,132)
(196,0,88) ; (294,74,132)
(294,0,88) ; (392,74,132)
(392,0,88) ; (490,74,132)
(0,74,88) ; (98,148,132)
(98,74,88) ; (196,148,132)
(196,74,88) ; (294,148,132)
(294,74,88) ; (392,148,132)
(392,74,88) ; (490,148,132)
(0,148,88) ; (98,222,132)
(98,148,88) ; (196,222,132)
(196,148,88) ; (294,222,132)
(294,148,88) ; (392,222,132)
(392,148,88) ; (490,222,132)
(490,0,88) ; (564,98,132)
(490,98,88) ; (564,196,132)
(0,0,132) ; (98,74,176)
(98,0,132) ; (196,74,176)
(196,0,132) ; (294,74,176)
(294,0,132) ; (392,74,176)
(392,0,132) ; (490,74,176)
(0,74,132) ; (98,148,176)
(98,74,132) ; (196,148,176)
(196,74,132) ; (294,148,176)
(294,74,132) ; (392,148,176)
(392,74,132) ; (490,148,176)
(0,148,132) ; (98,222,176)
(98,148,132) ; (196,222,176)
(196,148,132) ; (294,222,176)
(294,148,132) ; (392,222,176)
(392,148,132) ; (490,222,176)
(490,0,132) ; (564,98,176)
(490,98,132) ; (564,196,176)
(0,0,176) ; (98,74,220)
(98,0,176) ; (196,74,220)
(196,0,176) ; (294,74,220)
(294,0,176) ; (392,74,220)
(392,0,176) ; (490,74,220)
(0,74,176) ; (98,148,220)
(98,74,176) ; (196,148,220)
(196,74,176) ; (294,148,220)
(294,74,176) ; (392,148,220)
(392,74,176) ; (490,148,220)
(0,148,176) ; (98,222,220)
(98,148,176) ; (196,222,220)
(196,148,176) ; (294,222,220)
(294,148,176) ; (392,222,220)
(392,148,176) ; (490,222,220)
(490,0,176) ; (564,98,220)
(490,98,176) ; (564,196,220)
