0.0363
45 4501
587 233 220
1
1 77 0  28 1  50 1 279
(0,0,0) ; (28,77,50)
(28,0,0) ; (56,77,50)
(56,0,0) ; (84,77,50)
(84,0,0) ; (112,77,50)
(112,0,0) ; (140,77,50)
(140,0,0) ; (168,77,50)
(168,0,0) ; (196,77,50)
(196,0,0) ; (224,77,50)
(224,0,0) ; (252,77,50)
(252,0,0) ; (280,77,50)
(280,0,0) ; (308,77,50)
(308,0,0) ; (336,77,50)
(336,0,0) ; (364,77,50)
(364,0,0) ; (392,77,50)
(392,0,0) ; (420,77,50)
(420,0,0) ; (448,77,50)
(448,0,0) ; (476,77,50)
(476,0,0) ; (504,77,50)
(0,77,0) ; (28,154,50)
(28,77,0) ; (56,154,50)
(56,77,0) ; (84,154,50)
(84,77,0) ; (112,154,50)
(112,77,0) ; (140,154,50)
(140,77,0) ; (168,154,50)
(168,77,0) ; (196,154,50)
(196,77,0) ; (224,154,50)
(224,77,0) ; (252,154,50)
(252,77,0) ; (280,154,50)
(280,77,0) ; (308,154,50)
(308,77,0) ; (336,154,50)
(336,77,0) ; (364,154,50)
(364,77,0) ; (392,154,50)
(392,77,0) ; (420,154,50)
(420,77,0) ; (448,154,50)
(448,77,0) ; (476,154,50)
(476,77,0) ; (504,154,50)
(0,154,0) ; (28,231,50)
(28,154,0) ; (56,231,50)
(56,154,0) ; (84,231,50)
(84,154,0) ; (112,231,50)
(112,154,0) ; (140,231,50)
(140,154,0) ; (168,231,50)
(168,154,0) ; (196,231,50)
(196,154,0) ; (224,231,50)
(224,154,0) ; (252,231,50)
(252,154,0) ; (280,231,50)
(280,154,0) ; (308,231,50)
(308,154,0) ; (336,231,50)
(336,154,0) ; (364,231,50)
(364,154,0) ; (392,231,50)
(392,154,0) ; (420,231,50)
(420,154,0) ; (448,231,50)
(448,154,0) ; (476,231,50)
(476,154,0) ; (504,231,50)
(0,0,50) ; (50,77,78)
(50,0,50) ; (100,77,78)
