0.0902
65 6501
587 233 220
1
1 84 1  67 1  76 1 70
(0,0,0) ; (84,76,67)
(84,0,0) ; (168,76,67)
(168,0,0) ; (252,76,67)
(252,0,0) ; (336,76,67)
(0,76,0) ; (84,152,67)
(84,76,0) ; (168,152,67)
(168,76,0) ; (252,152,67)
(252,76,0) ; (336,152,67)
(0,152,0) ; (84,228,67)
(84,152,0) ; (168,228,67)
(168,152,0) ; (252,228,67)
(252,152,0) ; (336,228,67)
(0,0,67) ; (84,76,134)
(84,0,67) ; (168,76,134)
(168,0,67) ; (252,76,134)
(252,0,67) ; (336,76,134)
(0,76,67) ; (84,152,134)
(84,76,67) ; (168,152,134)
(168,76,67) ; (252,152,134)
(252,76,67) ; (336,152,134)
(0,152,67) ; (84,228,134)
(84,152,67) ; (168,228,134)
(168,152,67) ; (252,228,134)
(252,152,67) ; (336,228,134)
(0,0,134) ; (67,76,218)
(67,0,134) ; (134,76,218)
(134,0,134) ; (201,76,218)
(201,0,134) ; (268,76,218)
(268,0,134) ; (335,76,218)
(0,76,134) ; (67,152,218)
(67,76,134) ; (134,152,218)
(134,76,134) ; (201,152,218)
(201,76,134) ; (268,152,218)
(268,76,134) ; (335,152,218)
(0,152,134) ; (67,228,218)
(67,152,134) ; (134,228,218)
(134,152,134) ; (201,228,218)
(201,152,134) ; (268,228,218)
(268,152,134) ; (335,228,218)
(419,0,0) ; (503,76,67)
(503,0,0) ; (587,76,67)
(419,76,0) ; (503,152,67)
(503,76,0) ; (587,152,67)
(419,152,0) ; (503,228,67)
(503,152,0) ; (587,228,67)
(419,0,67) ; (503,76,134)
(503,0,67) ; (587,76,134)
(419,76,67) ; (503,152,134)
(503,76,67) ; (587,152,134)
(419,152,67) ; (503,228,134)
(503,152,67) ; (587,228,134)
(419,0,134) ; (503,76,201)
(503,0,134) ; (587,76,201)
(419,76,134) ; (503,152,201)
(503,76,134) ; (587,152,201)
(419,152,134) ; (503,228,201)
(503,152,134) ; (587,228,201)
(343,0,0) ; (419,67,84)
(343,67,0) ; (419,134,84)
(343,0,84) ; (419,67,168)
(343,67,84) ; (419,134,168)
(343,149,0) ; (419,233,67)
(343,149,67) ; (419,233,134)
(343,149,134) ; (419,233,201)
