0.2068
8 801
587 233 220
1
1 47 1  46 1  46 1 302
(0,0,0) ; (47,46,46)
(47,0,0) ; (94,46,46)
(94,0,0) ; (141,46,46)
(141,0,0) ; (188,46,46)
(188,0,0) ; (235,46,46)
(0,46,0) ; (47,92,46)
(47,46,0) ; (94,92,46)
(94,46,0) ; (141,92,46)
(141,46,0) ; (188,92,46)
(188,46,0) ; (235,92,46)
(0,92,0) ; (47,138,46)
(47,92,0) ; (94,138,46)
(94,92,0) ; (141,138,46)
(141,92,0) ; (188,138,46)
(188,92,0) ; (235,138,46)
(0,138,0) ; (47,184,46)
(47,138,0) ; (94,184,46)
(94,138,0) ; (141,184,46)
(141,138,0) ; (188,184,46)
(188,138,0) ; (235,184,46)
(0,184,0) ; (47,230,46)
(47,184,0) ; (94,230,46)
(94,184,0) ; (141,230,46)
(141,184,0) ; (188,230,46)
(188,184,0) ; (235,230,46)
(235,0,0) ; (282,46,46)
(282,0,0) ; (329,46,46)
(329,0,0) ; (376,46,46)
(235,46,0) ; (282,92,46)
(282,46,0) ; (329,92,46)
(329,46,0) ; (376,92,46)
(235,92,0) ; (282,138,46)
(282,92,0) ; (329,138,46)
(329,92,0) ; (376,138,46)
(235,138,0) ; (282,184,46)
(282,138,0) ; (329,184,46)
(329,138,0) ; (376,184,46)
(235,184,0) ; (282,230,46)
(282,184,0) ; (329,230,46)
(329,184,0) ; (376,230,46)
(376,0,0) ; (423,46,46)
(423,0,0) ; (470,46,46)
(470,0,0) ; (517,46,46)
(517,0,0) ; (564,46,46)
(376,46,0) ; (423,92,46)
(423,46,0) ; (470,92,46)
(470,46,0) ; (517,92,46)
(517,46,0) ; (564,92,46)
(376,92,0) ; (423,138,46)
(423,92,0) ; (470,138,46)
(470,92,0) ; (517,138,46)
(517,92,0) ; (564,138,46)
(376,138,0) ; (423,184,46)
(423,138,0) ; (470,184,46)
(470,138,0) ; (517,184,46)
(517,138,0) ; (564,184,46)
(376,184,0) ; (423,230,46)
(423,184,0) ; (470,230,46)
(470,184,0) ; (517,230,46)
(517,184,0) ; (564,230,46)
(0,0,46) ; (46,46,93)
(46,0,46) ; (92,46,93)
(92,0,46) ; (138,46,93)
(138,0,46) ; (184,46,93)
(184,0,46) ; (230,46,93)
(0,46,46) ; (46,92,93)
(46,46,46) ; (92,92,93)
(92,46,46) ; (138,92,93)
(138,46,46) ; (184,92,93)
(184,46,46) ; (230,92,93)
(0,92,46) ; (46,138,93)
(46,92,46) ; (92,138,93)
(92,92,46) ; (138,138,93)
(138,92,46) ; (184,138,93)
(184,92,46) ; (230,138,93)
(0,138,46) ; (46,184,93)
(46,138,46) ; (92,184,93)
(92,138,46) ; (138,184,93)
(138,138,46) ; (184,184,93)
(184,138,46) ; (230,184,93)
(0,184,46) ; (46,230,93)
(46,184,46) ; (92,230,93)
