0.0406
38 3801
587 233 220
1
1 44 1  75 1  54 1 168
(0,0,0) ; (54,75,44)
(54,0,0) ; (108,75,44)
(108,0,0) ; (162,75,44)
(162,0,0) ; (216,75,44)
(216,0,0) ; (270,75,44)
(270,0,0) ; (324,75,44)
(324,0,0) ; (378,75,44)
(378,0,0) ; (432,75,44)
(432,0,0) ; (486,75,44)
(486,0,0) ; (540,75,44)
(0,75,0) ; (54,150,44)
(54,75,0) ; (108,150,44)
(108,75,0) ; (162,150,44)
(162,75,0) ; (216,150,44)
(216,75,0) ; (270,150,44)
(270,75,0) ; (324,150,44)
(324,75,0) ; (378,150,44)
(378,75,0) ; (432,150,44)
(432,75,0) ; (486,150,44)
(486,75,0) ; (540,150,44)
(0,150,0) ; (54,225,44)
(54,150,0) ; (108,225,44)
(108,150,0) ; (162,225,44)
(162,150,0) ; (216,225,44)
(216,150,0) ; (270,225,44)
(270,150,0) ; (324,225,44)
(324,150,0) ; (378,225,44)
(378,150,0) ; (432,225,44)
(432,150,0) ; (486,225,44)
(486,150,0) ; (540,225,44)
(0,0,44) ; (54,75,88)
(54,0,44) ; (108,75,88)
(108,0,44) ; (162,75,88)
(162,0,44) ; (216,75,88)
(216,0,44) ; (270,75,88)
(270,0,44) ; (324,75,88)
(324,0,44) ; (378,75,88)
(378,0,44) ; (432,75,88)
(432,0,44) ; (486,75,88)
(486,0,44) ; (540,75,88)
(0,75,44) ; (54,150,88)
(54,75,44) ; (108,150,88)
(108,75,44) ; (162,150,88)
(162,75,44) ; (216,150,88)
(216,75,44) ; (270,150,88)
(270,75,44) ; (324,150,88)
(324,75,44) ; (378,150,88)
(378,75,44) ; (432,150,88)
(432,75,44) ; (486,150,88)
(486,75,44) ; (540,150,88)
(0,150,44) ; (54,225,88)
(54,150,44) ; (108,225,88)
(108,150,44) ; (162,225,88)
(162,150,44) ; (216,225,88)
(216,150,44) ; (270,225,88)
(270,150,44) ; (324,225,88)
(324,150,44) ; (378,225,88)
(378,150,44) ; (432,225,88)
(432,150,44) ; (486,225,88)
(486,150,44) ; (540,225,88)
(0,0,88) ; (54,75,132)
(54,0,88) ; (108,75,132)
(108,0,88) ; (162,75,132)
(162,0,88) ; (216,75,132)
(216,0,88) ; (270,75,132)
(270,0,88) ; (324,75,132)
(324,0,88) ; (378,75,132)
(378,0,88) ; (432,75,132)
(432,0,88) ; (486,75,132)
(486,0,88) ; (540,75,132)
(0,75,88) ; (54,150,132)
(54,75,88) ; (108,150,132)
(108,75,88) ; (162,150,132)
(162,75,88) ; (216,150,132)
(216,75,88) ; (270,150,132)
(270,75,88) ; (324,150,132)
(324,75,88) ; (378,150,132)
(378,75,88) ; (432,150,132)
(432,75,88) ; (486,150,132)
(486,75,88) ; (540,150,132)
(0,150,88) ; (54,225,132)
(54,150,88) ; (108,225,132)
(108,150,88) ; (162,225,132)
(162,150,88) ; (216,225,132)
(216,150,88) ; (270,225,132)
(270,150,88) ; (324,225,132)
(324,150,88) ; (378,225,132)
(378,150,88) ; (432,225,132)
(432,150,88) ; (486,225,132)
(486,150,88) ; (540,225,132)
(0,0,132) ; (54,75,176)
(54,0,132) ; (108,75,176)
(108,0,132) ; (162,75,176)
(162,0,132) ; (216,75,176)
(216,0,132) ; (270,75,176)
(270,0,132) ; (324,75,176)
(324,0,132) ; (378,75,176)
(378,0,132) ; (432,75,176)
(432,0,132) ; (486,75,176)
(486,0,132) ; (540,75,176)
(0,75,132) ; (54,150,176)
(54,75,132) ; (108,150,176)
(108,75,132) ; (162,150,176)
(162,75,132) ; (216,150,176)
(216,75,132) ; (270,150,176)
(270,75,132) ; (324,150,176)
(324,75,132) ; (378,150,176)
(378,75,132) ; (432,150,176)
(432,75,132) ; (486,150,176)
(486,75,132) ; (540,150,176)
(0,150,132) ; (54,225,176)
(54,150,132) ; (108,225,176)
(108,150,132) ; (162,225,176)
(162,150,132) ; (216,225,176)
(216,150,132) ; (270,225,176)
(270,150,132) ; (324,225,176)
(324,150,132) ; (378,225,176)
(378,150,132) ; (432,225,176)
(432,150,132) ; (486,225,176)
(486,150,132) ; (540,225,176)
(0,0,176) ; (54,75,220)
(54,0,176) ; (108,75,220)
(108,0,176) ; (162,75,220)
(162,0,176) ; (216,75,220)
(216,0,176) ; (270,75,220)
(270,0,176) ; (324,75,220)
(324,0,176) ; (378,75,220)
(378,0,176) ; (432,75,220)
(432,0,176) ; (486,75,220)
(486,0,176) ; (540,75,220)
(0,75,176) ; (54,150,220)
(54,75,176) ; (108,150,220)
(108,75,176) ; (162,150,220)
(162,75,176) ; (216,150,220)
(216,75,176) ; (270,150,220)
(270,75,176) ; (324,150,220)
(324,75,176) ; (378,150,220)
(378,75,176) ; (432,150,220)
(432,75,176) ; (486,150,220)
(486,75,176) ; (540,150,220)
(0,150,176) ; (54,225,220)
(54,150,176) ; (108,225,220)
(108,150,176) ; (162,225,220)
(162,150,176) ; (216,225,220)
(216,150,176) ; (270,225,220)
(270,150,176) ; (324,225,220)
(324,150,176) ; (378,225,220)
(378,150,176) ; (432,225,220)
(432,150,176) ; (486,225,220)
(486,150,176) ; (540,225,220)
(543,0,0) ; (587,75,54)
(543,75,0) ; (587,150,54)
(543,150,0) ; (587,225,54)
(543,0,54) ; (587,75,108)
(543,75,54) ; (587,150,108)
(543,150,54) ; (587,225,108)
(543,0,108) ; (587,75,162)
(543,75,108) ; (587,150,162)
(543,150,108) ; (587,225,162)
(543,0,162) ; (587,75,216)
(543,75,162) ; (587,150,216)
(543,150,162) ; (587,225,216)
