0.0855
44 4401
587 233 220
1
1 56 1  85 1  47 1 134
(0,0,0) ; (85,47,56)
(85,0,0) ; (170,47,56)
(170,0,0) ; (255,47,56)
(255,0,0) ; (340,47,56)
(0,47,0) ; (85,94,56)
(85,47,0) ; (170,94,56)
(170,47,0) ; (255,94,56)
(255,47,0) ; (340,94,56)
(0,94,0) ; (85,141,56)
(85,94,0) ; (170,141,56)
(170,94,0) ; (255,141,56)
(255,94,0) ; (340,141,56)
(0,141,0) ; (56,226,47)
(56,141,0) ; (112,226,47)
(112,141,0) ; (168,226,47)
(168,141,0) ; (224,226,47)
(224,141,0) ; (280,226,47)
(280,141,0) ; (336,226,47)
(0,141,47) ; (47,226,103)
(47,141,47) ; (94,226,103)
(94,141,47) ; (141,226,103)
(141,141,47) ; (188,226,103)
(188,141,47) ; (235,226,103)
(235,141,47) ; (282,226,103)
(282,141,47) ; (329,226,103)
(0,0,56) ; (85,47,112)
(85,0,56) ; (170,47,112)
(170,0,56) ; (255,47,112)
(255,0,56) ; (340,47,112)
(0,47,56) ; (85,94,112)
(85,47,56) ; (170,94,112)
(170,47,56) ; (255,94,112)
(255,47,56) ; (340,94,112)
(0,94,56) ; (85,141,112)
(85,94,56) ; (170,141,112)
(170,94,56) ; (255,141,112)
(255,94,56) ; (340,141,112)
(0,141,103) ; (47,226,159)
(47,141,103) ; (94,226,159)
(94,141,103) ; (141,226,159)
(141,141,103) ; (188,226,159)
(188,141,103) ; (235,226,159)
(235,141,103) ; (282,226,159)
(282,141,103) ; (329,226,159)
(0,0,112) ; (85,47,168)
(85,0,112) ; (170,47,168)
(170,0,112) ; (255,47,168)
(255,0,112) ; (340,47,168)
(0,47,112) ; (85,94,168)
(85,47,112) ; (170,94,168)
(170,47,112) ; (255,94,168)
(255,47,112) ; (340,94,168)
(0,94,112) ; (85,141,168)
(85,94,112) ; (170,141,168)
(170,94,112) ; (255,141,168)
(255,94,112) ; (340,141,168)
(0,141,159) ; (47,226,215)
(47,141,159) ; (94,226,215)
(94,141,159) ; (141,226,215)
(141,141,159) ; (188,226,215)
(188,141,159) ; (235,226,215)
(235,141,159) ; (282,226,215)
(282,141,159) ; (329,226,215)
(0,0,168) ; (56,85,215)
(56,0,168) ; (112,85,215)
(112,0,168) ; (168,85,215)
(168,0,168) ; (224,85,215)
(224,0,168) ; (280,85,215)
(280,0,168) ; (336,85,215)
(0,85,168) ; (85,141,215)
(85,85,168) ; (170,141,215)
(170,85,168) ; (255,141,215)
(255,85,168) ; (340,141,215)
(352,0,0) ; (399,85,56)
(399,0,0) ; (446,85,56)
(446,0,0) ; (493,85,56)
(493,0,0) ; (540,85,56)
(540,0,0) ; (587,85,56)
(352,85,0) ; (399,170,56)
(399,85,0) ; (446,170,56)
(446,85,0) ; (493,170,56)
(493,85,0) ; (540,170,56)
(540,85,0) ; (587,170,56)
(352,0,56) ; (399,85,112)
(399,0,56) ; (446,85,112)
(446,0,56) ; (493,85,112)
(493,0,56) ; (540,85,112)
(540,0,56) ; (587,85,112)
(352,85,56) ; (399,170,112)
(399,85,56) ; (446,170,112)
(446,85,56) ; (493,170,112)
(493,85,56) ; (540,170,112)
(540,85,56) ; (587,170,112)
(352,0,112) ; (399,85,168)
(399,0,112) ; (446,85,168)
(446,0,112) ; (493,85,168)
(493,0,112) ; (540,85,168)
(540,0,112) ; (587,85,168)
(352,85,112) ; (399,170,168)
(399,85,112) ; (446,170,168)
(446,85,112) ; (493,170,168)
(493,85,112) ; (540,170,168)
(540,85,112) ; (587,170,168)
(352,0,168) ; (408,85,215)
(408,0,168) ; (464,85,215)
(464,0,168) ; (520,85,215)
(520,0,168) ; (576,85,215)
(352,85,168) ; (408,170,215)
(408,85,168) ; (464,170,215)
(464,85,168) ; (520,170,215)
(520,85,168) ; (576,170,215)
(352,177,0) ; (399,233,85)
(399,177,0) ; (446,233,85)
(446,177,0) ; (493,233,85)
(493,177,0) ; (540,233,85)
(540,177,0) ; (587,233,85)
(352,177,85) ; (399,233,170)
(399,177,85) ; (446,233,170)
(446,177,85) ; (493,233,170)
(493,177,85) ; (540,233,170)
(540,177,85) ; (587,233,170)
(417,177,170) ; (502,233,217)
(502,177,170) ; (587,233,217)
