0.0371
92 9201
587 233 220
5
1 63 1  43 1  55 1 31
2 107 0  75 1  47 1 45
3 35 1  50 1  52 1 32
4 79 0  34 1  22 1 38
5 56 0  79 0  25 1 30
(0,0,0) ; (107,47,75)
(107,0,0) ; (214,47,75)
(214,0,0) ; (321,47,75)
(321,0,0) ; (428,47,75)
(428,0,0) ; (535,47,75)
(0,47,0) ; (107,94,75)
(107,47,0) ; (214,94,75)
(214,47,0) ; (321,94,75)
(321,47,0) ; (428,94,75)
(428,47,0) ; (535,94,75)
(0,94,0) ; (107,141,75)
(107,94,0) ; (214,141,75)
(214,94,0) ; (321,141,75)
(321,94,0) ; (428,141,75)
(428,94,0) ; (535,141,75)
(0,141,0) ; (107,188,75)
(107,141,0) ; (214,188,75)
(214,141,0) ; (321,188,75)
(321,141,0) ; (428,188,75)
(428,141,0) ; (535,188,75)
(0,190,0) ; (63,233,55)
(63,190,0) ; (126,233,55)
(126,190,0) ; (189,233,55)
(189,190,0) ; (252,233,55)
(0,190,55) ; (63,233,110)
(63,190,55) ; (126,233,110)
(126,190,55) ; (189,233,110)
(189,190,55) ; (252,233,110)
(0,190,110) ; (63,233,165)
(63,190,110) ; (126,233,165)
(126,190,110) ; (189,233,165)
(189,190,110) ; (252,233,165)
(0,190,165) ; (63,233,220)
(63,190,165) ; (126,233,220)
(126,190,165) ; (189,233,220)
(189,190,165) ; (252,233,220)
(335,190,0) ; (398,233,55)
(398,190,0) ; (461,233,55)
(461,190,0) ; (524,233,55)
(524,190,0) ; (587,233,55)
(335,190,55) ; (398,233,110)
(398,190,55) ; (461,233,110)
(461,190,55) ; (524,233,110)
(524,190,55) ; (587,233,110)
(335,190,110) ; (398,233,165)
(398,190,110) ; (461,233,165)
(461,190,110) ; (524,233,165)
(524,190,110) ; (587,233,165)
(535,0,0) ; (587,35,50)
(535,35,0) ; (587,70,50)
(535,70,0) ; (587,105,50)
(535,0,50) ; (587,35,100)
(535,35,50) ; (587,70,100)
(535,70,50) ; (587,105,100)
(535,0,100) ; (587,35,150)
(535,35,100) ; (587,70,150)
(535,70,100) ; (587,105,150)
(535,0,150) ; (585,52,185)
(535,52,150) ; (585,104,185)
(535,0,185) ; (585,52,220)
(535,52,185) ; (585,104,220)
(535,140,0) ; (587,190,35)
(535,140,35) ; (587,190,70)
(535,140,70) ; (587,190,105)
(535,140,105) ; (587,190,140)
(535,105,0) ; (587,140,50)
(535,105,50) ; (587,140,100)
(535,105,100) ; (587,140,150)
(252,189,0) ; (331,211,34)
(252,211,0) ; (331,233,34)
(252,189,34) ; (331,211,68)
(252,211,34) ; (331,233,68)
(252,189,68) ; (331,211,102)
(252,211,68) ; (331,233,102)
(252,189,102) ; (331,211,136)
(252,211,102) ; (331,233,136)
(252,189,136) ; (331,211,170)
(252,211,136) ; (331,233,170)
(0,0,75) ; (34,79,97)
(34,0,75) ; (68,79,97)
(68,0,75) ; (102,79,97)
(102,0,75) ; (136,79,97)
(136,0,75) ; (170,79,97)
(170,0,75) ; (204,79,97)
(204,0,75) ; (238,79,97)
(0,79,75) ; (79,113,97)
(79,79,75) ; (158,113,97)
(158,79,75) ; (237,113,97)
(0,0,97) ; (34,79,119)
(34,0,97) ; (68,79,119)
(68,0,97) ; (102,79,119)
(102,0,97) ; (136,79,119)
(136,0,97) ; (170,79,119)
(170,0,97) ; (204,79,119)
(204,0,97) ; (238,79,119)
(0,79,97) ; (79,113,119)
(79,79,97) ; (158,113,119)
(158,79,97) ; (237,113,119)
(0,0,119) ; (79,56,144)
(79,0,119) ; (158,56,144)
(158,0,119) ; (237,56,144)
(0,56,119) ; (79,112,144)
(79,56,119) ; (158,112,144)
(158,56,119) ; (237,112,144)
(0,0,144) ; (79,56,169)
(79,0,144) ; (158,56,169)
(158,0,144) ; (237,56,169)
(0,56,144) ; (79,112,169)
(79,56,144) ; (158,112,169)
(158,56,144) ; (237,112,169)
(0,0,169) ; (79,56,194)
(79,0,169) ; (158,56,194)
(158,0,169) ; (237,56,194)
(0,56,169) ; (79,112,194)
(79,56,169) ; (158,112,194)
(158,56,169) ; (237,112,194)
(0,0,194) ; (79,56,219)
(79,0,194) ; (158,56,219)
(158,0,194) ; (237,56,219)
(0,56,194) ; (79,112,219)
(79,56,194) ; (158,112,219)
(158,56,194) ; (237,112,219)
(0,113,75) ; (107,188,122)
(107,113,75) ; (214,188,122)
(214,113,75) ; (321,188,122)
(0,113,122) ; (107,188,169)
(107,113,122) ; (214,188,169)
(214,113,122) ; (321,188,169)
(0,113,169) ; (107,188,216)
(107,113,169) ; (214,188,216)
(214,113,169) ; (321,188,216)
(321,0,75) ; (428,75,122)
(428,0,75) ; (535,75,122)
(321,75,75) ; (428,150,122)
(428,75,75) ; (535,150,122)
(321,0,122) ; (428,75,169)
(428,0,122) ; (535,75,169)
(321,75,122) ; (428,150,169)
(428,75,122) ; (535,150,169)
(321,0,169) ; (428,75,216)
(428,0,169) ; (535,75,216)
(321,75,169) ; (428,150,216)
(428,75,169) ; (535,150,216)
(327,153,75) ; (379,188,125)
(379,153,75) ; (431,188,125)
(431,153,75) ; (483,188,125)
(483,153,75) ; (535,188,125)
(238,0,75) ; (317,56,100)
(238,56,75) ; (317,112,100)
(238,0,100) ; (317,56,125)
(238,56,100) ; (317,112,125)
(327,153,125) ; (379,188,175)
(379,153,125) ; (431,188,175)
(431,153,125) ; (483,188,175)
(483,153,125) ; (535,188,175)
(238,0,125) ; (313,107,172)
(238,0,172) ; (313,107,219)
(535,140,140) ; (587,190,175)
(537,105,150) ; (587,140,202)
(398,190,165) ; (461,233,220)
(461,190,165) ; (524,233,220)
(524,190,165) ; (587,233,220)
(348,198,165) ; (398,233,217)
(252,189,170) ; (331,211,204)
(252,211,170) ; (331,233,204)
(535,140,175) ; (587,190,210)
(377,154,175) ; (456,188,197)
(456,154,175) ; (535,188,197)
(377,154,197) ; (456,188,219)
(456,154,197) ; (535,188,219)
