0.0435
5 501
587 233 220
5
1 113 0  51 1  41 1 24
2 96 1  82 1  72 1 22
3 43 1  89 0  77 1 23
4 68 1  44 1  37 1 27
5 68 0  38 1  29 1 22
(308,89,215) ; (0,0,0)
(410,144,96) ; (0,89,0)
(96,164,216) ; (491,0,0)
(176,68,214) ; (411,165,0)
(96,82,216) ; (395,0,0)
(72,82,192) ; (419,83,0)
(86,89,77) ; (309,0,0)
(77,89,43) ; (318,0,77)
(408,113,123) ; (0,120,96)
(68,29,38) ; (0,89,96)
(68,29,38) ; (68,89,96)
(68,29,38) ; (136,89,96)
(68,29,38) ; (342,89,96)
(68,29,38) ; (204,89,96)
(68,29,38) ; (274,89,96)
(72,82,96) ; (323,0,120)
(68,29,38) ; (0,89,134)
(68,29,38) ; (68,89,134)
(68,29,38) ; (136,89,134)
(68,29,38) ; (342,89,134)
(68,29,38) ; (204,89,134)
(68,29,38) ; (274,89,134)
(68,29,38) ; (0,89,172)
(68,29,38) ; (68,89,172)
(68,29,38) ; (136,89,172)
(68,29,38) ; (342,89,172)
(68,29,38) ; (204,89,172)
(68,29,38) ; (274,89,172)
