0.0612
69 6901
587 233 220
5
1 59 1  61 1  58 1 36
2 32 1  31 1  66 0 25
3 109 0  32 1  79 0 35
4 94 0  78 0  37 1 30
5 30 1  93 0  40 1 26
(468,94,185) ; (0,0,0)
(395,139,160) ; (0,94,0)
(118,233,183) ; (469,0,0)
(66,128,157) ; (403,105,0)
(59,117,61) ; (410,112,157)
(183,120,58) ; (0,113,160)
(186,80,60) ; (183,153,160)
(183,59,58) ; (183,94,160)
(80,93,30) ; (505,0,183)
(79,109,32) ; (506,124,183)
(32,132,31) ; (474,101,183)
(32,66,31) ; (473,0,183)
(66,31,32) ; (519,93,183)
(467,79,32) ; (0,0,185)
