0.0627
22 2201
587 233 220
5
1 73 0  56 0  28 1 28
2 39 1  78 0  67 1 20
3 104 1  67 1  67 1 21
4 81 1  72 1  63 1 19
5 92 1  60 1  61 1 17
(368,60,214) ; (0,0,0)
(312,173,134) ; (0,60,0)
(81,63,216) ; (506,0,0)
(126,162,216) ; (461,71,0)
(134,67,208) ; (372,0,0)
(81,126,144) ; (380,107,0)
(78,39,67) ; (383,67,0)
(61,60,184) ; (319,173,0)
(67,104,134) ; (313,69,0)
(78,39,67) ; (383,67,67)
(78,134,78) ; (0,99,134)
(78,39,67) ; (0,60,134)
(219,168,84) ; (78,65,134)
(78,39,67) ; (383,67,134)
(67,104,67) ; (313,69,134)
(78,117,67) ; (383,116,144)
