0.0842
68 6801
587 233 220
5
1 116 0  85 0  34 1 17
2 81 0  28 1  67 0 19
3 114 1  97 1  79 1 19
4 74 0  84 0  30 1 20
5 30 1  30 1  55 1 15
(0,0,0) ; (97,114,79)
(0,114,0) ; (97,228,79)
(271,0,0) ; (350,114,97)
(350,0,0) ; (429,114,97)
(429,0,0) ; (508,114,97)
(508,0,0) ; (587,114,97)
(271,114,0) ; (350,228,97)
(350,114,0) ; (429,228,97)
(429,114,0) ; (508,228,97)
(508,114,0) ; (587,228,97)
(97,0,0) ; (182,116,34)
(182,0,0) ; (267,116,34)
(97,116,0) ; (182,232,34)
(182,116,0) ; (267,232,34)
(97,0,34) ; (182,116,68)
(182,0,34) ; (267,116,68)
(97,116,34) ; (182,232,68)
(182,116,34) ; (267,232,68)
(97,0,68) ; (182,116,102)
(182,0,68) ; (267,116,102)
(97,116,68) ; (182,232,102)
(182,116,68) ; (267,232,102)
(0,0,79) ; (97,114,158)
(0,114,79) ; (97,228,158)
(393,0,97) ; (490,114,176)
(490,0,97) ; (587,114,176)
(393,114,97) ; (490,228,176)
(490,114,97) ; (587,228,176)
(309,0,97) ; (393,74,127)
(309,74,97) ; (393,148,127)
(309,0,127) ; (393,74,157)
(309,74,127) ; (393,148,157)
(309,0,157) ; (393,74,187)
(309,74,157) ; (393,148,187)
(309,0,187) ; (393,74,217)
(309,74,187) ; (393,148,217)
(296,149,97) ; (393,228,211)
(271,0,97) ; (301,55,127)
(271,0,127) ; (301,55,157)
(271,0,157) ; (301,55,187)
(271,0,187) ; (301,55,217)
(271,55,97) ; (301,110,127)
(271,55,127) ; (301,110,157)
(271,55,157) ; (301,110,187)
(271,55,187) ; (301,110,217)
(271,119,97) ; (301,149,152)
(97,0,102) ; (164,81,130)
(97,0,130) ; (164,81,158)
(97,165,102) ; (178,232,130)
(97,165,130) ; (178,232,158)
(164,0,102) ; (261,79,216)
(164,79,102) ; (261,158,216)
(97,84,102) ; (164,165,130)
(97,84,130) ; (164,165,158)
(178,158,102) ; (262,232,132)
(178,158,132) ; (262,232,162)
(178,158,162) ; (262,232,192)
(271,119,152) ; (301,149,207)
(0,0,158) ; (84,74,188)
(0,74,158) ; (84,148,188)
(0,148,158) ; (84,222,188)
(0,0,188) ; (84,74,218)
(0,74,188) ; (84,148,218)
(0,148,188) ; (84,222,218)
(97,0,158) ; (164,81,186)
(97,0,186) ; (164,81,214)
(97,165,158) ; (178,232,186)
(97,84,158) ; (164,165,186)
(97,84,186) ; (164,165,214)
(513,0,176) ; (587,84,206)
(513,84,176) ; (587,168,206)
(477,168,176) ; (532,198,206)
(532,168,176) ; (587,198,206)
(477,198,176) ; (532,228,206)
(532,198,176) ; (587,228,206)
(397,0,176) ; (513,85,210)
(393,154,176) ; (477,228,206)
(483,113,176) ; (513,168,206)
(402,87,176) ; (483,154,204)
(97,165,186) ; (178,232,214)
(178,165,192) ; (259,232,220)
