0.057
42 4201
587 233 220
5
1 92 0  96 0  30 1 31
2 104 0  83 0  38 1 27
3 66 0  27 1  42 1 30
4 69 1  82 0  39 1 30
5 100 0  57 0  20 1 36
(480,92,180) ; (0,0,0)
(312,83,190) ; (0,150,0)
(83,104,190) ; (504,129,0)
(104,83,190) ; (483,0,0)
(300,57,220) ; (0,93,0)
(164,138,195) ; (340,95,0)
(82,39,207) ; (505,83,0)
(27,66,42) ; (313,167,0)
(27,66,42) ; (313,101,0)
(27,66,42) ; (313,167,42)
(27,66,42) ; (313,101,42)
(27,66,42) ; (313,167,84)
(27,66,42) ; (313,101,84)
(27,66,42) ; (313,167,126)
(27,66,42) ; (313,101,126)
(27,66,42) ; (313,167,168)
(27,66,42) ; (313,101,168)
(414,82,39) ; (0,0,180)
(66,84,27) ; (414,0,180)
(294,66,27) ; (0,167,190)
(84,66,27) ; (503,0,190)
(66,84,27) ; (521,149,190)
(100,114,20) ; (404,119,195)
(57,100,20) ; (347,133,195)
