0.0486
61 6101
587 233 220
5
1 51 1  62 1  37 1 25
2 49 1  36 1  79 0 31
3 70 1  73 1  62 1 21
4 63 1  87 0  39 1 35
5 64 1  85 1  64 1 25
(192,170,128) ; (0,0,0)
(256,64,213) ; (331,0,0)
(315,87,219) ; (272,146,0)
(210,62,219) ; (0,171,0)
(252,79,157) ; (335,64,0)
(70,124,219) ; (192,0,0)
(62,70,219) ; (210,163,0)
(62,70,219) ; (269,0,0)
(79,36,147) ; (192,127,0)
(62,74,153) ; (273,70,0)
(186,102,88) ; (0,0,128)
(192,64,85) ; (0,106,128)
(79,36,49) ; (192,127,147)
(62,74,51) ; (273,70,153)
(174,78,63) ; (406,64,157)
(51,74,62) ; (355,64,157)
