0.0778
6 601
587 233 220
5
1 120 0  98 0  41 1 16
2 91 1  99 1  52 1 12
3 114 0  48 1  58 1 14
4 87 1  95 1  74 1 16
5 85 0  46 0  23 1 23
(296,174,95) ; (0,0,0)
(191,228,174) ; (396,0,0)
(396,52,182) ; (0,181,0)
(98,120,164) ; (298,0,0)
(99,52,182) ; (297,129,0)
(294,120,123) ; (0,0,95)
(182,52,99) ; (0,122,95)
(114,48,58) ; (182,126,95)
(114,48,58) ; (182,126,153)
(98,120,41) ; (298,0,164)
(98,120,41) ; (489,0,174)
(184,85,46) ; (403,137,174)
(92,85,46) ; (397,0,174)
(85,46,46) ; (404,85,174)
(340,46,23) ; (0,187,182)
(85,46,23) ; (311,135,182)
(170,46,23) ; (0,128,194)
