0.0299
19 1901
587 233 220
5
1 119 0  27 1  65 0 30
2 37 1  52 0  21 1 38
3 67 1  47 1  49 1 38
4 105 1  83 1  55 1 30
5 31 1  90 0  21 1 34
(315,166,110) ; (0,0,0)
(210,83,220) ; (377,0,0)
(195,119,216) ; (392,114,0)
(392,67,215) ; (0,166,0)
(270,31,210) ; (317,83,0)
(55,83,210) ; (322,0,0)
(74,52,210) ; (318,114,0)
(210,166,110) ; (0,0,110)
(98,141,67) ; (210,0,110)
(104,21,74) ; (210,145,110)
(90,31,42) ; (210,0,177)
(74,104,42) ; (210,31,177)
(21,52,37) ; (287,31,177)
(21,52,37) ; (287,83,177)
(90,21,31) ; (210,145,184)
