0.0358
8 801
587 233 220
5
1 47 1  46 1  46 1 65
2 83 0  32 1  52 1 59
3 103 0  35 1  21 1 51
4 58 0  28 1  31 1 56
5 51 1  43 1  70 1 57
(0,0,0) ; (21,103,35)
(21,0,0) ; (42,103,35)
(42,0,0) ; (63,103,35)
(63,0,0) ; (84,103,35)
(84,0,0) ; (105,103,35)
(105,0,0) ; (126,103,35)
(126,0,0) ; (147,103,35)
(147,0,0) ; (168,103,35)
(168,0,0) ; (189,103,35)
(189,0,0) ; (210,103,35)
(0,0,35) ; (21,103,70)
(21,0,35) ; (42,103,70)
(42,0,35) ; (63,103,70)
(63,0,35) ; (84,103,70)
(84,0,35) ; (105,103,70)
(105,0,35) ; (126,103,70)
(126,0,35) ; (147,103,70)
(147,0,35) ; (168,103,70)
(168,0,35) ; (189,103,70)
(189,0,35) ; (210,103,70)
(0,0,70) ; (35,103,91)
(35,0,70) ; (70,103,91)
(70,0,70) ; (105,103,91)
(105,0,70) ; (140,103,91)
(140,0,70) ; (175,103,91)
(175,0,70) ; (210,103,91)
(0,0,91) ; (70,51,134)
(70,0,91) ; (140,51,134)
(140,0,91) ; (210,51,134)
(0,51,91) ; (70,102,134)
(70,51,91) ; (140,102,134)
(140,51,91) ; (210,102,134)
(0,0,134) ; (70,51,177)
(70,0,134) ; (140,51,177)
(140,0,134) ; (210,51,177)
(0,51,134) ; (70,102,177)
(70,51,134) ; (140,102,177)
(140,51,134) ; (210,102,177)
(0,0,177) ; (70,51,220)
(70,0,177) ; (140,51,220)
(140,0,177) ; (210,51,220)
(0,51,177) ; (70,102,220)
(70,51,177) ; (140,102,220)
(140,51,177) ; (210,102,220)
(434,0,0) ; (485,70,43)
(485,0,0) ; (536,70,43)
(536,0,0) ; (587,70,43)
(434,70,0) ; (485,140,43)
(485,70,0) ; (536,140,43)
(536,70,0) ; (587,140,43)
(434,0,43) ; (485,70,86)
(485,0,43) ; (536,70,86)
(536,0,43) ; (587,70,86)
(434,70,43) ; (485,140,86)
(485,70,43) ; (536,140,86)
(536,70,43) ; (587,140,86)
(434,0,86) ; (485,70,129)
(485,0,86) ; (536,70,129)
(536,0,86) ; (587,70,129)
(434,70,86) ; (485,140,129)
(485,70,86) ; (536,140,129)
(536,70,86) ; (587,140,129)
(434,0,129) ; (485,70,172)
(485,0,129) ; (536,70,172)
(536,0,129) ; (587,70,172)
(434,70,129) ; (485,140,172)
(485,70,129) ; (536,140,172)
(536,70,129) ; (587,140,172)
(434,0,172) ; (481,46,218)
(481,0,172) ; (528,46,218)
(528,0,172) ; (575,46,218)
(434,46,172) ; (481,92,218)
(481,46,172) ; (528,92,218)
(528,46,172) ; (575,92,218)
(434,92,172) ; (481,138,218)
(481,92,172) ; (528,138,218)
(528,92,172) ; (575,138,218)
(0,150,0) ; (32,233,52)
(32,150,0) ; (64,233,52)
(64,150,0) ; (96,233,52)
(96,150,0) ; (128,233,52)
(128,150,0) ; (160,233,52)
(160,150,0) ; (192,233,52)
(192,150,0) ; (224,233,52)
(224,150,0) ; (256,233,52)
(256,150,0) ; (288,233,52)
(288,150,0) ; (320,233,52)
(0,150,52) ; (32,233,104)
(32,150,52) ; (64,233,104)
(64,150,52) ; (96,233,104)
(96,150,52) ; (128,233,104)
(128,150,52) ; (160,233,104)
(160,150,52) ; (192,233,104)
(192,150,52) ; (224,233,104)
(224,150,52) ; (256,233,104)
(256,150,52) ; (288,233,104)
(288,150,52) ; (320,233,104)
(0,150,104) ; (32,233,156)
(32,150,104) ; (64,233,156)
(64,150,104) ; (96,233,156)
(96,150,104) ; (128,233,156)
(128,150,104) ; (160,233,156)
(160,150,104) ; (192,233,156)
(192,150,104) ; (224,233,156)
(224,150,104) ; (256,233,156)
(256,150,104) ; (288,233,156)
(288,150,104) ; (320,233,156)
(0,150,156) ; (52,233,188)
(52,150,156) ; (104,233,188)
(104,150,156) ; (156,233,188)
(156,150,156) ; (208,233,188)
(208,150,156) ; (260,233,188)
(260,150,156) ; (312,233,188)
(0,150,188) ; (52,233,220)
(52,150,188) ; (104,233,220)
(104,150,188) ; (156,233,220)
(156,150,188) ; (208,233,220)
(208,150,188) ; (260,233,220)
(260,150,188) ; (312,233,220)
(403,141,0) ; (449,187,47)
(449,141,0) ; (495,187,47)
(495,141,0) ; (541,187,47)
(541,141,0) ; (587,187,47)
(403,187,0) ; (449,233,47)
(449,187,0) ; (495,233,47)
(495,187,0) ; (541,233,47)
(541,187,0) ; (587,233,47)
(403,141,47) ; (449,187,94)
(449,141,47) ; (495,187,94)
(495,141,47) ; (541,187,94)
(541,141,47) ; (587,187,94)
(403,187,47) ; (449,233,94)
(449,187,47) ; (495,233,94)
(495,187,47) ; (541,233,94)
(541,187,47) ; (587,233,94)
(403,141,94) ; (449,187,141)
(449,141,94) ; (495,187,141)
(495,141,94) ; (541,187,141)
(541,141,94) ; (587,187,141)
(403,187,94) ; (449,233,141)
(449,187,94) ; (495,233,141)
(495,187,94) ; (541,233,141)
(541,187,94) ; (587,233,141)
(403,141,141) ; (449,187,188)
(449,141,141) ; (495,187,188)
(495,141,141) ; (541,187,188)
(541,141,141) ; (587,187,188)
(403,187,141) ; (449,233,188)
(449,187,141) ; (495,233,188)
(495,187,141) ; (541,233,188)
(541,187,141) ; (587,233,188)
(0,103,0) ; (46,150,46)
(46,103,0) ; (92,150,46)
(92,103,0) ; (138,150,46)
(138,103,0) ; (184,150,46)
(184,103,0) ; (230,150,46)
(0,103,46) ; (46,150,92)
(46,103,46) ; (92,150,92)
