0.0495
40 4001
587 233 220
5
1 42 1  41 1  68 1 27
2 59 0  74 0  21 1 24
3 109 1  60 1  65 1 21
4 116 1  70 1  69 1 17
5 77 1  86 0  39 1 24
(168,41,204) ; (0,0,0)
(240,130,218) ; (0,103,0)
(345,232,148) ; (242,0,0)
(130,60,218) ; (0,41,0)
(74,59,105) ; (168,0,0)
(68,42,82) ; (130,59,0)
(42,41,68) ; (198,59,0)
(42,41,68) ; (198,59,68)
(68,42,41) ; (130,59,82)
(74,59,42) ; (168,0,105)
(68,42,41) ; (130,59,123)
(42,41,68) ; (198,59,136)
(74,59,63) ; (168,0,147)
(280,116,69) ; (306,0,148)
(232,69,70) ; (354,162,148)
(209,42,68) ; (377,120,148)
(109,60,65) ; (245,171,148)
(59,148,63) ; (242,0,148)
(41,42,68) ; (336,120,148)
(68,42,41) ; (130,59,164)
