0.0484
82 8201
587 233 220
5
1 49 1  62 1  35 1 28
2 79 1  64 1  44 1 20
3 67 1  66 1  44 1 27
4 109 0  58 1  54 1 33
5 32 1  97 0  75 0 26
(211,134,220) ; (0,0,0)
(218,232,108) ; (369,0,0)
(300,97,160) ; (0,136,0)
(155,134,66) ; (211,0,0)
(62,98,105) ; (307,135,0)
(79,132,152) ; (211,0,66)
(75,97,96) ; (291,0,66)
(62,35,98) ; (304,97,66)
(62,98,70) ; (307,135,105)
(218,232,108) ; (369,0,108)
(124,35,49) ; (0,198,160)
(109,54,58) ; (0,144,160)
(175,62,49) ; (124,171,160)
(186,35,49) ; (109,136,160)
(70,62,49) ; (296,0,162)
(62,35,49) ; (304,62,162)
(62,35,49) ; (304,97,164)
(62,98,35) ; (307,135,175)
