0.0413
32 3201
587 233 220
5
1 60 0  44 0  20 1 43
2 33 1  87 0  66 0 45
3 30 1  46 1  40 1 39
4 35 1  84 0  46 1 38
5 81 1  58 1  67 1 38
(336,175,46) ; (0,0,0)
(134,232,162) ; (453,0,0)
(405,58,215) ; (0,175,0)
(87,132,165) ; (366,0,0)
(44,60,220) ; (409,173,0)
(60,40,138) ; (393,133,0)
(30,92,160) ; (336,0,0)
(46,40,150) ; (347,135,0)
(30,40,138) ; (336,92,0)
(264,174,132) ; (0,0,46)
(70,168,138) ; (266,0,46)
(60,40,46) ; (393,133,138)
(30,40,46) ; (336,92,138)
(46,40,30) ; (347,135,150)
(30,92,40) ; (336,0,160)
(134,162,58) ; (453,0,162)
(81,67,58) ; (506,165,162)
(46,60,40) ; (460,172,162)
(87,132,33) ; (366,0,165)
(264,120,40) ; (0,0,178)
(180,46,40) ; (0,128,178)
(84,46,35) ; (180,128,178)
(46,30,40) ; (347,145,180)
(46,40,30) ; (407,133,184)
(66,87,33) ; (270,0,184)
(46,80,30) ; (290,88,184)
(60,132,20) ; (393,0,198)
