0.0406
85 8501
587 233 220
5
1 89 0  70 0  34 1 24
2 64 1  54 1  34 1 34
3 105 0  31 1  37 1 27
4 104 0  44 1  45 1 28
5 89 1  80 1  76 1 22
(0,0,0) ; (80,89,76)
(80,0,0) ; (160,89,76)
(160,0,0) ; (240,89,76)
(240,0,0) ; (320,89,76)
(0,89,0) ; (80,178,76)
(80,89,0) ; (160,178,76)
(160,89,0) ; (240,178,76)
(240,89,0) ; (320,178,76)
(0,0,76) ; (80,89,152)
(80,0,76) ; (160,89,152)
(160,0,76) ; (240,89,152)
(240,0,76) ; (320,89,152)
(0,89,76) ; (80,178,152)
(80,89,76) ; (160,178,152)
(160,89,76) ; (240,178,152)
(240,89,76) ; (320,178,152)
(320,0,0) ; (409,80,76)
(409,0,0) ; (498,80,76)
(498,0,0) ; (587,80,76)
(320,0,76) ; (409,80,152)
(409,0,76) ; (498,80,152)
(498,0,76) ; (587,80,152)
(365,128,0) ; (402,233,31)
(402,128,0) ; (439,233,31)
(439,128,0) ; (476,233,31)
(476,128,0) ; (513,233,31)
(513,128,0) ; (550,233,31)
(550,128,0) ; (587,233,31)
(365,128,31) ; (402,233,62)
(402,128,31) ; (439,233,62)
(439,128,31) ; (476,233,62)
(476,128,31) ; (513,233,62)
(513,128,31) ; (550,233,62)
(550,128,31) ; (587,233,62)
(365,128,62) ; (402,233,93)
(402,128,62) ; (439,233,93)
(439,128,62) ; (476,233,93)
(476,128,62) ; (513,233,93)
(513,128,62) ; (550,233,93)
(550,128,62) ; (587,233,93)
(365,128,93) ; (402,233,124)
(402,128,93) ; (439,233,124)
(439,128,93) ; (476,233,124)
(476,128,93) ; (513,233,124)
(513,128,93) ; (550,233,124)
(550,128,93) ; (587,233,124)
(365,128,124) ; (409,232,169)
(409,128,124) ; (453,232,169)
(453,128,124) ; (497,232,169)
(497,128,124) ; (541,232,169)
(541,128,124) ; (585,232,169)
(365,128,169) ; (409,232,214)
(409,128,169) ; (453,232,214)
(453,128,169) ; (497,232,214)
(497,128,169) ; (541,232,214)
(541,128,169) ; (585,232,214)
(0,179,0) ; (64,233,34)
(64,179,0) ; (128,233,34)
(128,179,0) ; (192,233,34)
(192,179,0) ; (256,233,34)
(256,179,0) ; (320,233,34)
(0,179,34) ; (64,233,68)
(64,179,34) ; (128,233,68)
(128,179,34) ; (192,233,68)
(192,179,34) ; (256,233,68)
(256,179,34) ; (320,233,68)
(0,179,68) ; (64,233,102)
(64,179,68) ; (128,233,102)
(128,179,68) ; (192,233,102)
(192,179,68) ; (256,233,102)
(256,179,68) ; (320,233,102)
(0,179,102) ; (64,233,136)
(64,179,102) ; (128,233,136)
(128,179,102) ; (192,233,136)
(192,179,102) ; (256,233,136)
(256,179,102) ; (320,233,136)
(0,179,136) ; (64,233,170)
(64,179,136) ; (128,233,170)
(128,179,136) ; (192,233,170)
(192,179,136) ; (256,233,170)
(256,179,136) ; (320,233,170)
(379,80,0) ; (483,125,44)
(483,80,0) ; (587,125,44)
(379,80,44) ; (483,125,88)
(483,80,44) ; (587,125,88)
(379,80,88) ; (483,125,132)
(483,80,88) ; (587,125,132)
(379,80,132) ; (483,125,176)
(483,80,132) ; (587,125,176)
(379,80,176) ; (483,125,220)
(483,80,176) ; (587,125,220)
(320,129,0) ; (365,233,44)
(320,129,44) ; (365,233,88)
(320,129,88) ; (365,233,132)
(320,129,132) ; (365,233,176)
(320,129,176) ; (365,233,220)
(325,80,0) ; (379,114,64)
(325,80,64) ; (379,114,128)
(325,80,128) ; (379,114,192)
(0,0,152) ; (70,89,186)
(70,0,152) ; (140,89,186)
(140,0,152) ; (210,89,186)
(210,0,152) ; (280,89,186)
(0,89,152) ; (70,178,186)
(70,89,152) ; (140,178,186)
(140,89,152) ; (210,178,186)
(210,89,152) ; (280,178,186)
(0,0,186) ; (70,89,220)
(70,0,186) ; (140,89,220)
(140,0,186) ; (210,89,220)
(210,0,186) ; (280,89,220)
(0,89,186) ; (70,178,220)
(70,89,186) ; (140,178,220)
(140,89,186) ; (210,178,220)
(210,89,186) ; (280,178,220)
(320,0,152) ; (409,70,186)
(409,0,152) ; (498,70,186)
(498,0,152) ; (587,70,186)
(320,0,186) ; (409,70,220)
(409,0,186) ; (498,70,220)
(498,0,186) ; (587,70,220)
(286,0,152) ; (320,54,216)
(283,54,152) ; (320,159,183)
(283,54,183) ; (320,159,214)
(0,188,170) ; (104,233,214)
(104,188,170) ; (208,233,214)
(208,188,170) ; (312,233,214)
