0.0481
63 6301
587 233 220
5
1 31 1  93 0  55 1 30
2 61 1  85 1  68 1 21
3 90 1  89 1  70 1 18
4 57 1  93 1  69 1 16
5 73 0  36 1  26 1 23
(279,55,217) ; (0,0,0)
(270,178,140) ; (0,55,0)
(138,171,215) ; (449,0,0)
(93,62,110) ; (494,171,0)
(138,57,186) ; (356,176,0)
(170,61,204) ; (279,0,0)
(93,114,207) ; (356,62,0)
(85,136,183) ; (271,97,0)
(73,36,182) ; (283,61,0)
(93,62,110) ; (494,171,110)
(270,178,70) ; (0,55,140)
(73,36,26) ; (283,61,182)
(73,130,36) ; (283,103,183)
(93,55,31) ; (401,178,186)
