0.0439
76 7601
587 233 220
5
1 59 1  46 1  68 1 19
2 73 1  94 1  55 1 26
3 85 0  31 1  50 1 24
4 99 1  70 1  58 1 28
5 79 0  52 1  27 1 21
(282,55,219) ; (0,0,0)
(99,174,210) ; (0,59,0)
(94,146,220) ; (493,87,0)
(104,79,216) ; (483,0,0)
(297,140,220) ; (196,93,0)
(94,146,220) ; (99,87,0)
(170,93,100) ; (313,0,0)
(85,31,200) ; (99,55,0)
(85,31,200) ; (184,55,0)
(31,85,100) ; (282,0,0)
(136,92,118) ; (347,0,100)
(31,85,100) ; (316,0,100)
(27,79,52) ; (286,0,100)
(27,79,52) ; (286,0,152)
