0.04
36 3601
587 233 220
5
1 118 0  39 1  72 1 29
2 117 0  79 0  35 1 29
3 68 0  44 1  25 1 24
4 55 1  47 1  55 1 29
5 58 1  71 1  38 1 33
(0,0,0) ; (118,39,72)
(118,0,0) ; (236,39,72)
(236,0,0) ; (354,39,72)
(354,0,0) ; (472,39,72)
(0,39,0) ; (118,78,72)
(118,39,0) ; (236,78,72)
(236,39,0) ; (354,78,72)
(354,39,0) ; (472,78,72)
(0,0,72) ; (118,39,144)
(118,0,72) ; (236,39,144)
(236,0,72) ; (354,39,144)
(354,0,72) ; (472,39,144)
(0,39,72) ; (118,78,144)
(118,39,72) ; (236,78,144)
(236,39,72) ; (354,78,144)
(354,39,72) ; (472,78,144)
(0,0,144) ; (118,39,216)
(118,0,144) ; (236,39,216)
(236,0,144) ; (354,39,216)
(354,0,144) ; (472,39,216)
(0,39,144) ; (118,78,216)
(118,39,144) ; (236,78,216)
(236,39,144) ; (354,78,216)
(354,39,144) ; (472,78,216)
(0,195,0) ; (58,233,71)
(58,195,0) ; (116,233,71)
(116,195,0) ; (174,233,71)
(174,195,0) ; (232,233,71)
(232,195,0) ; (290,233,71)
(290,195,0) ; (348,233,71)
(348,195,0) ; (406,233,71)
(406,195,0) ; (464,233,71)
(464,195,0) ; (522,233,71)
(522,195,0) ; (580,233,71)
(0,195,71) ; (58,233,142)
(58,195,71) ; (116,233,142)
(116,195,71) ; (174,233,142)
(174,195,71) ; (232,233,142)
(232,195,71) ; (290,233,142)
(290,195,71) ; (348,233,142)
(348,195,71) ; (406,233,142)
(406,195,71) ; (464,233,142)
(464,195,71) ; (522,233,142)
(522,195,71) ; (580,233,142)
(0,195,142) ; (58,233,213)
(58,195,142) ; (116,233,213)
(116,195,142) ; (174,233,213)
(174,195,142) ; (232,233,213)
(232,195,142) ; (290,233,213)
(290,195,142) ; (348,233,213)
(348,195,142) ; (406,233,213)
(406,195,142) ; (464,233,213)
(464,195,142) ; (522,233,213)
(522,195,142) ; (580,233,213)
(532,0,0) ; (587,47,55)
(532,47,0) ; (587,94,55)
(532,94,0) ; (587,141,55)
(532,0,55) ; (587,47,110)
(532,47,55) ; (587,94,110)
(532,94,55) ; (587,141,110)
(532,0,110) ; (587,47,165)
(532,47,110) ; (587,94,165)
(532,94,110) ; (587,141,165)
(532,0,165) ; (587,47,220)
(532,47,165) ; (587,94,220)
(532,94,165) ; (587,141,220)
(0,78,0) ; (79,195,35)
(79,78,0) ; (158,195,35)
(158,78,0) ; (237,195,35)
(237,78,0) ; (316,195,35)
(316,78,0) ; (395,195,35)
(395,78,0) ; (474,195,35)
(0,78,35) ; (79,195,70)
(79,78,35) ; (158,195,70)
(158,78,35) ; (237,195,70)
(237,78,35) ; (316,195,70)
(316,78,35) ; (395,195,70)
(395,78,35) ; (474,195,70)
(0,78,70) ; (79,195,105)
(79,78,70) ; (158,195,105)
(158,78,70) ; (237,195,105)
(237,78,70) ; (316,195,105)
(316,78,70) ; (395,195,105)
(395,78,70) ; (474,195,105)
(0,78,105) ; (79,195,140)
(79,78,105) ; (158,195,140)
(158,78,105) ; (237,195,140)
(237,78,105) ; (316,195,140)
(316,78,105) ; (395,195,140)
(395,78,105) ; (474,195,140)
(477,148,0) ; (532,195,55)
(532,148,0) ; (587,195,55)
(477,148,55) ; (532,195,110)
(532,148,55) ; (587,195,110)
(477,148,110) ; (532,195,165)
(532,148,110) ; (587,195,165)
(477,148,165) ; (532,195,220)
(532,148,165) ; (587,195,220)
(477,0,0) ; (532,55,47)
(477,55,0) ; (532,110,47)
(477,0,47) ; (532,55,94)
(477,55,47) ; (532,110,94)
(477,0,94) ; (532,55,141)
(477,55,94) ; (532,110,141)
(477,0,141) ; (532,55,188)
(477,55,141) ; (532,110,188)
(474,110,0) ; (532,148,71)
(474,110,71) ; (532,148,142)
(474,110,142) ; (532,148,213)
(0,78,140) ; (79,195,175)
(79,120,140) ; (147,145,184)
(79,145,140) ; (147,170,184)
(79,170,140) ; (147,195,184)
(238,123,140) ; (356,195,179)
(356,123,140) ; (474,195,179)
(238,123,179) ; (356,195,218)
(356,123,179) ; (474,195,218)
(79,78,140) ; (197,117,212)
(147,127,140) ; (191,195,165)
(191,127,140) ; (235,195,165)
(147,127,165) ; (191,195,190)
(191,127,165) ; (235,195,190)
(147,127,190) ; (191,195,215)
(191,127,190) ; (235,195,215)
(202,78,140) ; (270,122,165)
(270,78,140) ; (338,122,165)
(338,78,140) ; (406,122,165)
(406,78,140) ; (474,122,165)
(202,78,165) ; (270,122,190)
(270,78,165) ; (338,122,190)
(338,78,165) ; (406,122,190)
(406,78,165) ; (474,122,190)
(202,78,190) ; (270,122,215)
(270,78,190) ; (338,122,215)
(338,78,190) ; (406,122,215)
(406,78,190) ; (474,122,215)
(0,78,175) ; (79,195,210)
(79,151,184) ; (147,195,209)
(488,0,188) ; (532,68,213)
