0.0386
65 6501
587 233 220
5
1 84 1  67 1  76 1 34
2 77 0  37 1  48 1 29
3 117 0  31 1  21 1 31
4 73 0  29 1  28 1 31
5 99 0  36 1  53 1 39
(0,0,0) ; (53,99,36)
(53,0,0) ; (106,99,36)
(106,0,0) ; (159,99,36)
(159,0,0) ; (212,99,36)
(212,0,0) ; (265,99,36)
(265,0,0) ; (318,99,36)
(318,0,0) ; (371,99,36)
(371,0,0) ; (424,99,36)
(424,0,0) ; (477,99,36)
(477,0,0) ; (530,99,36)
(530,0,0) ; (583,99,36)
(0,0,36) ; (53,99,72)
(53,0,36) ; (106,99,72)
(106,0,36) ; (159,99,72)
(159,0,36) ; (212,99,72)
(212,0,36) ; (265,99,72)
(265,0,36) ; (318,99,72)
(318,0,36) ; (371,99,72)
(371,0,36) ; (424,99,72)
(424,0,36) ; (477,99,72)
(477,0,36) ; (530,99,72)
(530,0,36) ; (583,99,72)
(0,99,0) ; (84,166,76)
(84,99,0) ; (168,166,76)
(168,99,0) ; (252,166,76)
(252,99,0) ; (336,166,76)
(0,166,0) ; (84,233,76)
(84,166,0) ; (168,233,76)
(168,166,0) ; (252,233,76)
(252,166,0) ; (336,233,76)
(0,99,76) ; (84,166,152)
(84,99,76) ; (168,166,152)
(168,99,76) ; (252,166,152)
(252,99,76) ; (336,166,152)
(0,166,76) ; (84,233,152)
(84,166,76) ; (168,233,152)
(168,166,76) ; (252,233,152)
(252,166,76) ; (336,233,152)
(359,99,0) ; (435,166,84)
(435,99,0) ; (511,166,84)
(511,99,0) ; (587,166,84)
(359,166,0) ; (435,233,84)
(435,166,0) ; (511,233,84)
(511,166,0) ; (587,233,84)
(359,99,84) ; (435,166,168)
(435,99,84) ; (511,166,168)
(511,99,84) ; (587,166,168)
(359,166,84) ; (435,233,168)
(435,166,84) ; (511,233,168)
(511,166,84) ; (587,233,168)
(359,99,168) ; (432,127,197)
(432,99,168) ; (505,127,197)
(505,99,168) ; (578,127,197)
(359,127,168) ; (432,155,197)
(432,127,168) ; (505,155,197)
(505,127,168) ; (578,155,197)
(359,155,168) ; (387,228,197)
(387,155,168) ; (415,228,197)
(415,155,168) ; (443,228,197)
(443,155,168) ; (471,228,197)
(471,155,168) ; (499,228,197)
(499,155,168) ; (527,228,197)
(527,155,168) ; (555,228,197)
(555,155,168) ; (583,228,197)
(338,116,0) ; (359,233,31)
(338,116,31) ; (359,233,62)
(338,116,62) ; (359,233,93)
(338,116,93) ; (359,233,124)
(338,116,124) ; (359,233,155)
(338,116,155) ; (359,233,186)
(338,116,186) ; (359,233,217)
(0,0,72) ; (53,99,108)
(53,0,72) ; (106,99,108)
(106,0,72) ; (159,99,108)
(159,0,72) ; (212,99,108)
(212,0,72) ; (265,99,108)
(265,0,72) ; (318,99,108)
(318,0,72) ; (371,99,108)
(371,0,72) ; (424,99,108)
(424,0,72) ; (477,99,108)
(477,0,72) ; (530,99,108)
(530,0,72) ; (583,99,108)
(0,0,108) ; (53,99,144)
(53,0,108) ; (106,99,144)
(106,0,108) ; (159,99,144)
(159,0,108) ; (212,99,144)
(212,0,108) ; (265,99,144)
(275,0,108) ; (352,48,145)
(352,0,108) ; (429,48,145)
(429,0,108) ; (506,48,145)
(506,0,108) ; (583,48,145)
(275,48,108) ; (352,96,145)
(352,48,108) ; (429,96,145)
(429,48,108) ; (506,96,145)
(506,48,108) ; (583,96,145)
(275,0,145) ; (352,48,182)
(352,0,145) ; (429,48,182)
(429,0,145) ; (506,48,182)
(506,0,145) ; (583,48,182)
(275,48,145) ; (352,96,182)
(352,48,145) ; (429,96,182)
(429,48,145) ; (506,96,182)
(506,48,145) ; (583,96,182)
(275,0,182) ; (352,48,219)
(352,0,182) ; (429,48,219)
(429,0,182) ; (506,48,219)
(506,0,182) ; (583,48,219)
(275,48,182) ; (352,96,219)
(352,48,182) ; (429,96,219)
(429,48,182) ; (506,96,219)
(506,48,182) ; (583,96,219)
(0,0,144) ; (48,77,181)
(48,0,144) ; (96,77,181)
(0,0,181) ; (48,77,218)
(48,0,181) ; (96,77,218)
(0,77,144) ; (117,98,175)
(96,0,144) ; (180,67,220)
(180,0,144) ; (264,67,220)
(117,67,144) ; (190,96,172)
(190,67,144) ; (263,96,172)
(117,67,172) ; (190,95,201)
(190,67,172) ; (263,95,201)
(0,157,152) ; (84,233,219)
(84,157,152) ; (168,233,219)
(168,157,152) ; (252,233,219)
(252,157,152) ; (336,233,219)
(0,126,152) ; (117,157,173)
(0,126,173) ; (117,157,194)
(0,126,194) ; (117,157,215)
(0,99,152) ; (117,120,183)
(117,99,152) ; (190,128,180)
(190,99,152) ; (263,128,180)
(263,99,152) ; (336,128,180)
(117,128,152) ; (190,157,180)
(190,128,152) ; (263,157,180)
(263,128,152) ; (336,157,180)
(117,99,180) ; (190,127,209)
(190,99,180) ; (263,127,209)
(263,99,180) ; (336,127,209)
(117,127,180) ; (190,155,209)
(190,127,180) ; (263,155,209)
(263,127,180) ; (336,155,209)
(0,77,175) ; (117,98,206)
(0,99,183) ; (117,120,214)
(361,111,197) ; (392,228,218)
(392,111,197) ; (423,228,218)
(423,111,197) ; (454,228,218)
(454,111,197) ; (485,228,218)
(485,111,197) ; (516,228,218)
(516,111,197) ; (547,228,218)
(547,111,197) ; (578,228,218)
