0.0557
51 5101
587 233 220
5
1 30 1  84 0  33 1 29
2 42 1  59 1  34 1 18
3 103 0  100 0  46 1 19
4 111 1  99 1  65 1 20
5 31 1  99 0  38 1 24
(300,103,218) ; (0,0,0)
(555,130,99) ; (0,103,0)
(203,103,138) ; (384,0,0)
(31,99,152) ; (556,134,0)
(84,99,213) ; (300,0,0)
(495,130,111) ; (0,103,99)
(60,84,66) ; (495,149,99)
(59,42,68) ; (496,107,99)
(103,100,46) ; (484,0,138)
(99,93,76) ; (385,0,138)
(30,84,66) ; (557,149,152)
(59,68,42) ; (496,165,165)
(59,42,34) ; (496,107,167)
(84,60,33) ; (503,0,184)
(99,38,31) ; (488,60,184)
