0.0429
62 6201
587 233 220
5
1 100 0  44 1  47 1 42
2 84 0  65 1  36 1 32
3 114 0  80 0  33 1 28
4 91 0  35 1  45 1 35
5 56 0  25 1  31 1 36
(100,141,220) ; (0,0,0)
(336,72,220) ; (251,0,0)
(342,160,132) ; (245,73,0)
(180,91,220) ; (0,142,0)
(100,141,220) ; (100,0,0)
(65,84,216) ; (180,149,0)
(45,91,210) ; (200,0,0)
(31,56,200) ; (200,93,0)
(80,114,66) ; (507,119,132)
(91,45,70) ; (496,73,132)
(235,100,88) ; (272,133,132)
(93,56,50) ; (403,73,132)
(25,56,31) ; (245,177,132)
(50,56,62) ; (353,73,132)
(25,56,31) ; (245,121,132)
(100,47,88) ; (253,73,132)
(25,56,31) ; (245,177,163)
(25,56,31) ; (245,121,163)
(91,45,35) ; (405,73,182)
(31,56,25) ; (372,73,194)
