0.0339
20 2001
587 233 220
5
1 53 1  54 1  65 1 32
2 70 1  43 1  75 1 26
3 82 0  36 1  28 1 24
4 92 0  44 1  50 1 32
5 91 1  77 1  48 1 29
(0,0,0) ; (70,75,43)
(70,0,0) ; (140,75,43)
(140,0,0) ; (210,75,43)
(210,0,0) ; (280,75,43)
(280,0,0) ; (350,75,43)
(0,0,43) ; (70,75,86)
(70,0,43) ; (140,75,86)
(140,0,43) ; (210,75,86)
(210,0,43) ; (280,75,86)
(280,0,43) ; (350,75,86)
(0,0,86) ; (70,75,129)
(70,0,86) ; (140,75,129)
(140,0,86) ; (210,75,129)
(210,0,86) ; (280,75,129)
(280,0,86) ; (350,75,129)
(0,0,129) ; (70,75,172)
(70,0,129) ; (140,75,172)
(140,0,129) ; (210,75,172)
(210,0,129) ; (280,75,172)
(280,0,129) ; (350,75,172)
(0,0,172) ; (70,75,215)
(70,0,172) ; (140,75,215)
(140,0,172) ; (210,75,215)
(210,0,172) ; (280,75,215)
(280,0,172) ; (350,75,215)
(0,168,0) ; (53,233,54)
(53,168,0) ; (106,233,54)
(106,168,0) ; (159,233,54)
(159,168,0) ; (212,233,54)
(212,168,0) ; (265,233,54)
(265,168,0) ; (318,233,54)
(318,168,0) ; (371,233,54)
(0,168,54) ; (53,233,108)
(53,168,54) ; (106,233,108)
(106,168,54) ; (159,233,108)
(159,168,54) ; (212,233,108)
(212,168,54) ; (265,233,108)
(265,168,54) ; (318,233,108)
(318,168,54) ; (371,233,108)
(0,168,108) ; (53,233,162)
(53,168,108) ; (106,233,162)
(106,168,108) ; (159,233,162)
(159,168,108) ; (212,233,162)
(212,168,108) ; (265,233,162)
(265,168,108) ; (318,233,162)
(318,168,108) ; (371,233,162)
(0,168,162) ; (53,233,216)
(53,168,162) ; (106,233,216)
(106,168,162) ; (159,233,216)
(159,168,162) ; (212,233,216)
(212,168,162) ; (265,233,216)
(265,168,162) ; (318,233,216)
(318,168,162) ; (371,233,216)
(405,0,0) ; (496,77,48)
(496,0,0) ; (587,77,48)
(405,77,0) ; (496,154,48)
(496,77,0) ; (587,154,48)
(405,154,0) ; (496,231,48)
(496,154,0) ; (587,231,48)
(405,0,48) ; (496,77,96)
(496,0,48) ; (587,77,96)
(405,77,48) ; (496,154,96)
(496,77,48) ; (587,154,96)
(405,154,48) ; (496,231,96)
(496,154,48) ; (587,231,96)
(405,0,96) ; (496,77,144)
(496,0,96) ; (587,77,144)
(405,77,96) ; (496,154,144)
(496,77,96) ; (587,154,144)
(405,154,96) ; (496,231,144)
(496,154,96) ; (587,231,144)
(405,0,144) ; (496,77,192)
(496,0,144) ; (587,77,192)
(405,77,144) ; (496,154,192)
(496,77,144) ; (587,154,192)
(405,154,144) ; (496,231,192)
(496,154,144) ; (587,231,192)
(0,76,0) ; (50,168,44)
(50,76,0) ; (100,168,44)
(100,76,0) ; (150,168,44)
(150,76,0) ; (200,168,44)
(200,76,0) ; (250,168,44)
(250,76,0) ; (300,168,44)
(0,76,44) ; (50,168,88)
(50,76,44) ; (100,168,88)
(100,76,44) ; (150,168,88)
(150,76,44) ; (200,168,88)
(200,76,44) ; (250,168,88)
(250,76,44) ; (300,168,88)
(0,76,88) ; (50,168,132)
(50,76,88) ; (100,168,132)
(100,76,88) ; (150,168,132)
(150,76,88) ; (200,168,132)
(200,76,88) ; (250,168,132)
(250,76,88) ; (300,168,132)
(0,76,132) ; (50,168,176)
(50,76,132) ; (100,168,176)
(100,76,132) ; (150,168,176)
(150,76,132) ; (200,168,176)
(200,76,132) ; (250,168,176)
(250,76,132) ; (300,168,176)
(0,76,176) ; (50,168,220)
(50,76,176) ; (100,168,220)
(100,76,176) ; (150,168,220)
(150,76,176) ; (200,168,220)
(200,76,176) ; (250,168,220)
(250,76,176) ; (300,168,220)
(351,0,0) ; (405,65,53)
(351,0,53) ; (405,65,106)
(351,0,106) ; (405,65,159)
(351,0,159) ; (405,65,212)
(377,69,0) ; (405,151,36)
(377,151,0) ; (405,233,36)
(377,69,36) ; (405,151,72)
(377,151,36) ; (405,233,72)
(377,69,72) ; (405,151,108)
(377,151,72) ; (405,233,108)
(377,69,108) ; (405,151,144)
(377,151,108) ; (405,233,144)
(377,69,144) ; (405,151,180)
(377,151,144) ; (405,233,180)
(377,69,180) ; (405,151,216)
(377,151,180) ; (405,233,216)
(300,77,0) ; (377,168,48)
(300,77,48) ; (377,168,96)
(300,77,96) ; (377,168,144)
(300,77,144) ; (377,168,192)
(407,0,192) ; (443,82,220)
(443,0,192) ; (479,82,220)
(479,0,192) ; (515,82,220)
(515,0,192) ; (551,82,220)
(551,0,192) ; (587,82,220)
(407,82,192) ; (443,164,220)
(443,82,192) ; (479,164,220)
(479,82,192) ; (515,164,220)
(515,82,192) ; (551,164,220)
(551,82,192) ; (587,164,220)
(407,164,192) ; (489,200,220)
(489,164,192) ; (571,200,220)
