0.037
20 2001
587 233 220
8
1 53 1  54 1  65 1 20
2 70 1  43 1  75 1 16
3 82 0  36 1  28 1 24
4 92 0  44 1  50 1 13
5 91 1  77 1  48 1 24
6 44 1  67 1  79 1 14
7 33 1  54 1  54 1 18
8 95 0  66 1  36 1 22
(0,0,0) ; (65,53,54)
(65,0,0) ; (130,53,54)
(0,53,0) ; (65,106,54)
(65,53,0) ; (130,106,54)
(130,0,0) ; (163,54,54)
(130,54,0) ; (163,108,54)
(0,0,54) ; (65,53,108)
(65,0,54) ; (130,53,108)
(0,53,54) ; (65,106,108)
(65,53,54) ; (130,106,108)
(130,0,54) ; (163,54,108)
(130,54,54) ; (163,108,108)
(0,0,108) ; (65,53,162)
(65,0,108) ; (130,53,162)
(0,53,108) ; (65,106,162)
(65,53,108) ; (130,106,162)
(130,0,108) ; (163,54,162)
(130,54,108) ; (163,108,162)
(0,0,162) ; (65,53,216)
(65,0,162) ; (130,53,216)
(0,53,162) ; (65,106,216)
(65,53,162) ; (130,106,216)
(130,0,162) ; (163,54,216)
(130,54,162) ; (163,108,216)
(395,0,0) ; (443,77,91)
(443,0,0) ; (491,77,91)
(491,0,0) ; (539,77,91)
(539,0,0) ; (587,77,91)
(395,77,0) ; (443,154,91)
(443,77,0) ; (491,154,91)
(491,77,0) ; (539,154,91)
(539,77,0) ; (587,154,91)
(395,154,0) ; (443,231,91)
(443,154,0) ; (491,231,91)
(491,154,0) ; (539,231,91)
(539,154,0) ; (587,231,91)
(395,0,91) ; (443,77,182)
(443,0,91) ; (491,77,182)
(491,0,91) ; (539,77,182)
(539,0,91) ; (587,77,182)
(395,77,91) ; (443,154,182)
(443,77,91) ; (491,154,182)
(491,77,91) ; (539,154,182)
(539,77,91) ; (587,154,182)
(395,154,91) ; (443,231,182)
(443,154,91) ; (491,231,182)
(491,154,91) ; (539,231,182)
(539,154,91) ; (587,231,182)
(395,0,182) ; (490,66,218)
(490,0,182) ; (585,66,218)
(395,66,182) ; (490,132,218)
(490,66,182) ; (585,132,218)
(395,132,182) ; (490,198,218)
(490,132,182) ; (585,198,218)
(395,198,182) ; (477,226,218)
(477,198,182) ; (559,226,218)
(0,166,0) ; (79,233,44)
(79,166,0) ; (158,233,44)
(0,166,44) ; (79,233,88)
(79,166,44) ; (158,233,88)
(0,166,88) ; (79,233,132)
(79,166,88) ; (158,233,132)
(0,166,132) ; (79,233,176)
(79,166,132) ; (158,233,176)
(0,166,176) ; (79,233,220)
(79,166,176) ; (158,233,220)
(0,110,0) ; (82,138,36)
(82,110,0) ; (164,138,36)
(0,138,0) ; (82,166,36)
(82,138,0) ; (164,166,36)
(0,110,36) ; (82,138,72)
(82,110,36) ; (164,138,72)
(0,138,36) ; (82,166,72)
(82,138,36) ; (164,166,72)
(0,110,72) ; (82,138,108)
(82,110,72) ; (164,138,108)
(0,138,72) ; (82,166,108)
(82,138,72) ; (164,166,108)
(0,110,108) ; (82,138,144)
(82,110,108) ; (164,138,144)
(0,138,108) ; (82,166,144)
(82,138,108) ; (164,166,144)
(0,110,144) ; (82,138,180)
(82,110,144) ; (164,138,180)
(0,138,144) ; (82,166,180)
(82,138,144) ; (164,166,180)
(0,110,180) ; (54,164,213)
(54,110,180) ; (108,164,213)
(108,110,180) ; (162,164,213)
(158,166,0) ; (202,233,79)
(202,166,0) ; (246,233,79)
(158,166,79) ; (202,233,158)
(202,166,79) ; (246,233,158)
(163,0,0) ; (238,70,43)
(238,0,0) ; (313,70,43)
(313,0,0) ; (388,70,43)
(163,0,43) ; (238,70,86)
(238,0,43) ; (313,70,86)
(313,0,43) ; (388,70,86)
(163,0,86) ; (238,70,129)
(238,0,86) ; (313,70,129)
(313,0,86) ; (388,70,129)
(163,0,129) ; (238,70,172)
(238,0,129) ; (313,70,172)
(313,0,129) ; (388,70,172)
(163,0,172) ; (238,70,215)
(238,0,172) ; (313,70,215)
(313,0,172) ; (388,70,215)
(246,167,0) ; (300,200,54)
(246,200,0) ; (300,233,54)
(300,167,0) ; (395,233,36)
(300,167,36) ; (395,233,72)
(246,167,54) ; (300,200,108)
(246,200,54) ; (300,233,108)
(300,167,72) ; (395,233,108)
(246,167,108) ; (341,233,144)
(341,167,108) ; (394,232,162)
(246,167,144) ; (341,233,180)
(341,167,162) ; (394,232,216)
(246,167,180) ; (341,233,216)
(164,71,0) ; (214,163,44)
(214,71,0) ; (250,166,66)
(250,71,0) ; (286,166,66)
(286,71,0) ; (322,166,66)
(322,71,0) ; (358,166,66)
(358,71,0) ; (394,166,66)
(164,71,44) ; (214,163,88)
(214,71,66) ; (250,166,132)
(250,71,66) ; (286,166,132)
(286,71,66) ; (322,166,132)
(322,71,66) ; (358,166,132)
(358,71,66) ; (394,166,132)
(164,71,88) ; (214,163,132)
(164,71,132) ; (214,163,176)
(214,71,132) ; (264,163,176)
(264,71,132) ; (314,163,176)
(314,71,132) ; (364,163,176)
(164,71,176) ; (214,163,220)
(214,71,176) ; (264,163,220)
(264,71,176) ; (314,163,220)
(314,71,176) ; (364,163,220)
(366,81,132) ; (394,163,168)
(366,81,168) ; (394,163,204)
(158,167,158) ; (212,200,212)
(158,200,158) ; (212,233,212)
(212,179,158) ; (245,233,212)
