0.0366
88 8801
587 233 220
8
1 73 1  39 1  41 1 29
2 79 0  59 0  29 1 22
3 107 1  74 1  54 1 17
4 44 1  42 1  69 1 23
5 111 0  79 0  28 1 28
6 55 1  57 1  41 1 24
7 117 0  25 1  33 1 20
8 80 0  42 0  20 1 24
(119,82,219) ; (0,0,0)
(428,74,216) ; (159,0,0)
(171,151,220) ; (0,82,0)
(336,80,216) ; (251,153,0)
(177,79,145) ; (410,74,0)
(39,82,219) ; (119,0,0)
(80,42,220) ; (171,191,0)
(66,117,175) ; (171,74,0)
(111,79,196) ; (299,74,0)
(59,79,174) ; (237,74,0)
(128,44,69) ; (459,74,145)
(117,33,75) ; (470,120,145)
(41,78,73) ; (418,74,145)
(59,79,29) ; (237,74,174)
(66,117,25) ; (171,74,175)
(80,42,20) ; (330,74,196)
(42,80,20) ; (171,111,200)
