0.0427
33 3301
587 233 220
8
1 104 1  88 1  72 1 13
2 92 1  62 1  56 1 14
3 60 1  65 1  71 1 11
4 95 1  87 1  48 1 21
5 41 1  58 1  63 1 12
6 107 0  46 1  28 1 12
7 92 0  32 1  28 1 11
8 38 1  83 0  22 1 15
(0,0,0) ; (87,48,95)
(87,0,0) ; (174,48,95)
(174,0,0) ; (261,48,95)
(261,0,0) ; (348,48,95)
(348,0,0) ; (435,48,95)
(435,0,0) ; (522,48,95)
(0,48,0) ; (87,96,95)
(87,48,0) ; (174,96,95)
(174,48,0) ; (261,96,95)
(261,48,0) ; (348,96,95)
(348,48,0) ; (435,96,95)
(435,48,0) ; (522,96,95)
(0,96,0) ; (87,144,95)
(87,96,0) ; (174,144,95)
(174,96,0) ; (261,144,95)
(261,96,0) ; (348,144,95)
(348,96,0) ; (435,144,95)
(435,96,0) ; (522,144,95)
(0,145,0) ; (104,233,72)
(104,145,0) ; (208,233,72)
(208,145,0) ; (312,233,72)
(312,145,0) ; (416,233,72)
(416,145,0) ; (520,233,72)
(0,145,72) ; (104,233,144)
(104,145,72) ; (208,233,144)
(208,145,72) ; (312,233,144)
(312,145,72) ; (407,232,120)
(407,145,72) ; (511,233,144)
(312,145,120) ; (407,232,168)
(0,145,144) ; (104,233,216)
(104,145,144) ; (208,233,216)
(208,145,144) ; (312,233,216)
(407,145,144) ; (511,233,216)
(312,145,168) ; (407,232,216)
(525,0,0) ; (587,56,92)
(525,56,0) ; (587,112,92)
(525,0,92) ; (587,56,184)
(525,56,92) ; (587,112,184)
(522,113,0) ; (587,173,71)
(522,173,0) ; (587,233,71)
(522,113,71) ; (587,173,142)
(522,173,71) ; (587,233,142)
(522,113,142) ; (587,173,213)
(522,173,142) ; (587,233,213)
(0,0,95) ; (92,56,157)
(92,0,95) ; (184,56,157)
(184,0,95) ; (276,56,157)
(276,0,95) ; (368,56,157)
(368,0,95) ; (460,56,157)
(0,0,157) ; (92,56,219)
(92,0,157) ; (184,56,219)
(184,0,157) ; (276,56,219)
(276,0,157) ; (368,56,219)
(368,0,157) ; (460,56,219)
(0,56,95) ; (65,116,166)
(65,56,95) ; (130,116,166)
(130,56,95) ; (195,116,166)
(195,56,95) ; (260,116,166)
(260,56,95) ; (325,116,166)
(464,0,95) ; (522,63,136)
(464,0,136) ; (522,63,177)
(464,0,177) ; (522,63,218)
(0,116,95) ; (107,144,141)
(107,116,95) ; (214,144,141)
(214,116,95) ; (321,144,141)
(0,116,141) ; (107,144,187)
(107,116,141) ; (214,144,187)
(214,116,141) ; (321,144,187)
(439,63,95) ; (522,85,133)
(439,63,133) ; (522,85,171)
(333,85,95) ; (396,143,136)
(396,85,95) ; (459,143,136)
(459,85,95) ; (522,143,136)
(333,85,136) ; (396,143,177)
(396,85,136) ; (459,143,177)
(459,85,136) ; (522,143,177)
(333,85,177) ; (396,143,218)
(396,85,177) ; (459,143,218)
(459,85,177) ; (522,143,218)
(332,56,95) ; (439,84,141)
(332,56,141) ; (439,84,187)
(0,56,166) ; (107,84,212)
(107,56,166) ; (214,84,212)
(0,84,166) ; (107,112,212)
(107,84,166) ; (214,112,212)
(214,56,166) ; (306,84,198)
(214,84,166) ; (306,112,198)
(439,63,171) ; (522,85,209)
(531,0,184) ; (559,92,216)
(559,0,184) ; (587,92,216)
(0,116,187) ; (92,144,219)
(92,116,187) ; (184,144,219)
(184,116,187) ; (276,144,219)
(347,56,187) ; (439,84,219)
(214,56,198) ; (297,94,220)
