0.045
92 9201
587 233 220
8
1 63 1  43 1  55 1 14
2 107 0  75 1  47 1 24
3 35 1  50 1  52 1 19
4 79 0  34 1  22 1 17
5 56 0  79 0  25 1 19
6 32 1  79 0  30 1 14
7 78 1  99 1  77 1 16
8 78 0  95 0  26 1 18
(0,0,0) ; (78,77,99)
(78,0,0) ; (156,77,99)
(156,0,0) ; (234,77,99)
(234,0,0) ; (312,77,99)
(312,0,0) ; (390,77,99)
(390,0,0) ; (468,77,99)
(0,0,99) ; (78,77,198)
(78,0,99) ; (156,77,198)
(156,0,99) ; (234,77,198)
(234,0,99) ; (312,77,198)
(312,0,99) ; (390,77,198)
(390,0,99) ; (468,77,198)
(0,83,0) ; (107,158,47)
(107,83,0) ; (214,158,47)
(214,83,0) ; (321,158,47)
(0,158,0) ; (107,233,47)
(107,158,0) ; (214,233,47)
(214,158,0) ; (321,233,47)
(0,83,47) ; (107,158,94)
(107,83,47) ; (214,158,94)
(214,83,47) ; (321,158,94)
(0,158,47) ; (107,233,94)
(107,158,47) ; (214,233,94)
(214,158,47) ; (321,233,94)
(0,83,94) ; (107,158,141)
(107,83,94) ; (214,158,141)
(214,83,94) ; (321,158,141)
(0,158,94) ; (107,233,141)
(107,158,94) ; (214,233,141)
(214,158,94) ; (321,233,141)
(0,83,141) ; (79,139,166)
(79,83,141) ; (158,139,166)
(158,83,141) ; (237,139,166)
(237,83,141) ; (316,139,166)
(0,139,141) ; (107,186,216)
(107,139,141) ; (214,186,216)
(214,139,141) ; (321,186,216)
(0,186,141) ; (107,233,216)
(107,186,141) ; (214,233,216)
(214,186,141) ; (321,233,216)
(0,83,166) ; (79,139,191)
(79,83,166) ; (158,139,191)
(158,83,166) ; (237,139,191)
(237,83,166) ; (316,139,191)
(0,83,191) ; (79,139,216)
(79,83,191) ; (158,139,216)
(158,83,191) ; (237,139,216)
(237,83,191) ; (316,139,216)
(453,79,0) ; (488,129,52)
(453,129,0) ; (488,179,52)
(453,179,0) ; (488,229,52)
(488,79,0) ; (587,156,78)
(488,156,0) ; (587,233,78)
(453,79,52) ; (488,129,104)
(453,129,52) ; (488,179,104)
(453,179,52) ; (488,229,104)
(488,79,78) ; (587,156,156)
(488,156,78) ; (587,233,156)
(453,79,104) ; (488,129,156)
(453,129,104) ; (488,179,156)
(453,179,104) ; (488,229,156)
(491,0,0) ; (523,79,30)
(523,0,0) ; (555,79,30)
(555,0,0) ; (587,79,30)
(491,0,30) ; (523,79,60)
(523,0,30) ; (555,79,60)
(555,0,30) ; (587,79,60)
(491,0,60) ; (586,78,86)
(491,0,86) ; (586,78,112)
(491,0,112) ; (586,78,138)
(491,0,138) ; (586,78,164)
(491,0,164) ; (586,78,190)
(491,0,190) ; (586,78,216)
(469,0,0) ; (491,79,34)
(469,0,34) ; (491,79,68)
(469,0,68) ; (491,79,102)
(469,0,102) ; (491,79,136)
(469,0,136) ; (491,79,170)
(323,77,0) ; (358,127,52)
(323,127,0) ; (358,177,52)
(323,177,0) ; (358,227,52)
(358,77,0) ; (453,155,26)
(358,155,0) ; (453,233,26)
(358,77,26) ; (453,155,52)
(358,155,26) ; (453,233,52)
(323,77,52) ; (358,127,104)
(323,127,52) ; (358,177,104)
(323,177,52) ; (358,227,104)
(358,77,52) ; (453,155,78)
(358,155,52) ; (453,233,78)
(358,77,78) ; (453,155,104)
(358,155,78) ; (453,233,104)
(323,77,104) ; (358,127,156)
(323,127,104) ; (358,177,156)
(323,177,104) ; (358,227,156)
(358,77,104) ; (453,155,130)
(358,155,104) ; (453,233,130)
(358,77,130) ; (453,155,156)
(358,155,130) ; (453,233,156)
(508,139,156) ; (587,169,188)
(508,169,156) ; (587,199,188)
(508,199,156) ; (587,229,188)
(508,139,188) ; (587,169,220)
(508,169,188) ; (587,199,220)
(508,199,188) ; (587,229,220)
(458,79,156) ; (501,134,219)
(501,79,156) ; (544,134,219)
(544,79,156) ; (587,134,219)
(453,143,156) ; (508,186,219)
(453,186,156) ; (508,229,219)
(324,117,156) ; (367,172,219)
(367,117,156) ; (410,172,219)
(410,117,156) ; (453,172,219)
(324,172,156) ; (367,227,219)
(367,172,156) ; (410,227,219)
(410,172,156) ; (453,227,219)
(374,77,156) ; (453,107,188)
(374,77,188) ; (453,107,220)
(324,77,156) ; (374,112,208)
(469,0,170) ; (491,79,204)
(0,0,198) ; (79,34,220)
(79,0,198) ; (158,34,220)
(158,0,198) ; (237,34,220)
(237,0,198) ; (316,34,220)
(316,0,198) ; (395,34,220)
(0,34,198) ; (79,68,220)
(79,34,198) ; (158,68,220)
(158,34,198) ; (237,68,220)
(237,34,198) ; (316,68,220)
(316,34,198) ; (395,68,220)
