0.0343
45 4501
587 233 220
8
1 77 0  28 1  50 1 31
2 84 1  61 1  44 1 31
3 62 0  52 1  30 1 17
4 112 0  28 1  76 0 17
5 37 1  37 1  33 1 27
6 68 1  82 1  63 1 27
7 82 0  40 1  31 1 14
8 62 0  48 1  29 1 22
(387,168,220) ; (0,0,0)
(112,231,190) ; (475,0,0)
(328,63,136) ; (0,170,0)
(87,231,140) ; (388,0,0)
(60,62,204) ; (328,171,0)
(210,62,82) ; (0,171,136)
(68,63,82) ; (210,170,136)
(44,61,84) ; (284,172,136)
(87,186,48) ; (388,0,140)
(82,31,80) ; (393,191,140)
(82,80,31) ; (393,0,188)
(77,100,28) ; (398,86,188)
(48,124,29) ; (539,0,190)
(62,96,29) ; (525,132,190)
(62,96,29) ; (477,0,190)
(48,124,29) ; (477,104,190)
