0.0372
21 2101
587 233 220
8
1 46 1  94 0  78 1 14
2 31 1  52 1  50 1 16
3 41 1  98 0  43 1 21
4 75 0  35 1  40 1 15
5 79 0  83 0  37 1 20
6 116 0  35 1  42 1 23
7 47 1  39 1  33 1 26
8 67 1  82 1  69 1 22
(232,70,168) ; (0,0,0)
(574,67,220) ; (0,166,0)
(158,166,220) ; (429,0,0)
(234,94,216) ; (0,72,0)
(98,123,215) ; (331,0,0)
(191,42,210) ; (238,124,0)
(98,41,215) ; (232,0,0)
(52,31,150) ; (232,41,0)
(47,78,165) ; (284,41,0)
(50,52,186) ; (234,72,0)
(52,31,50) ; (232,41,150)
(47,78,33) ; (284,41,165)
(31,52,50) ; (0,0,168)
(200,31,52) ; (31,0,168)
(198,39,47) ; (31,31,168)
(50,52,31) ; (234,72,186)
