0.046
89 8901
587 233 220
8
1 105 0  44 1  47 1 15
2 48 1  68 1  79 1 15
3 30 1  45 0  20 1 20
4 34 1  97 0  66 1 20
5 92 0  95 0  36 1 16
6 40 1  65 1  65 1 16
7 107 0  48 1  61 1 15
8 97 0  79 0  36 1 20
(0,0,0) ; (97,34,66)
(97,0,0) ; (194,34,66)
(194,0,0) ; (291,34,66)
(0,34,0) ; (97,68,66)
(97,34,0) ; (194,68,66)
(194,34,0) ; (291,68,66)
(0,68,0) ; (97,102,66)
(97,68,0) ; (194,102,66)
(194,68,0) ; (291,102,66)
(0,102,0) ; (97,136,66)
(97,102,0) ; (194,136,66)
(194,102,0) ; (291,136,66)
(0,0,66) ; (48,68,145)
(48,0,66) ; (96,68,145)
(96,0,66) ; (144,68,145)
(144,0,66) ; (192,68,145)
(192,0,66) ; (240,68,145)
(240,0,66) ; (288,68,145)
(0,68,66) ; (48,136,145)
(48,68,66) ; (96,136,145)
(96,68,66) ; (144,136,145)
(144,68,66) ; (192,136,145)
(192,68,66) ; (240,136,145)
(240,68,66) ; (288,136,145)
(393,0,0) ; (490,79,36)
(490,0,0) ; (587,79,36)
(393,0,36) ; (490,79,72)
(490,0,36) ; (587,79,72)
(393,0,72) ; (490,79,108)
(490,0,72) ; (587,79,108)
(393,0,108) ; (490,79,144)
(490,0,108) ; (587,79,144)
(393,0,144) ; (490,79,180)
(490,0,144) ; (587,79,180)
(393,0,180) ; (490,79,216)
(490,0,180) ; (587,79,216)
(0,136,0) ; (66,233,34)
(66,136,0) ; (132,233,34)
(132,136,0) ; (198,233,34)
(198,136,0) ; (264,233,34)
(0,136,34) ; (92,231,70)
(92,136,34) ; (184,231,70)
(184,136,34) ; (263,233,70)
(0,136,70) ; (92,231,106)
(92,136,70) ; (184,231,106)
(184,136,70) ; (263,233,106)
(0,136,106) ; (92,231,142)
(92,136,106) ; (184,231,142)
(184,136,106) ; (263,233,142)
(0,136,142) ; (92,231,178)
(92,136,142) ; (184,231,178)
(184,136,142) ; (263,233,178)
(347,126,0) ; (395,233,61)
(395,126,0) ; (443,233,61)
(443,126,0) ; (491,233,61)
(491,126,0) ; (539,233,61)
(539,126,0) ; (587,233,61)
(347,126,61) ; (395,233,122)
(395,126,61) ; (443,233,122)
(443,126,61) ; (491,233,122)
(491,126,61) ; (539,233,122)
(539,126,61) ; (587,233,122)
(347,126,122) ; (395,233,183)
(395,126,122) ; (443,233,183)
(443,126,122) ; (491,233,183)
(491,126,122) ; (539,233,183)
(539,126,122) ; (587,233,183)
(377,79,0) ; (482,126,44)
(482,79,0) ; (587,126,44)
(377,79,44) ; (482,126,88)
(482,79,44) ; (587,126,88)
(296,0,0) ; (393,79,36)
(296,0,36) ; (393,79,72)
(300,128,0) ; (347,233,44)
(300,128,44) ; (347,233,88)
(300,128,88) ; (347,233,132)
(300,128,132) ; (347,233,176)
(300,128,176) ; (347,233,220)
(264,136,0) ; (298,233,66)
(264,136,66) ; (298,233,132)
(264,136,132) ; (298,233,198)
(264,136,198) ; (294,181,218)
(264,181,198) ; (294,226,218)
(312,79,0) ; (377,119,65)
(292,79,0) ; (312,124,30)
(292,79,30) ; (312,124,60)
(292,79,60) ; (312,124,90)
(312,79,65) ; (377,119,130)
(345,0,72) ; (393,68,151)
(297,0,72) ; (345,79,140)
(377,79,88) ; (482,126,132)
(482,79,88) ; (587,126,132)
(377,79,132) ; (482,126,176)
(482,79,132) ; (587,126,176)
(377,79,176) ; (482,126,220)
(482,79,176) ; (587,126,220)
(292,79,90) ; (312,124,120)
(292,79,120) ; (312,124,150)
(312,79,130) ; (377,119,195)
(297,0,140) ; (345,68,219)
(0,0,145) ; (95,92,181)
(95,0,145) ; (190,92,181)
(190,0,145) ; (285,92,181)
(0,0,181) ; (95,92,217)
(95,0,181) ; (190,92,217)
(190,0,181) ; (285,92,217)
(0,92,145) ; (65,132,210)
(65,92,145) ; (130,132,210)
(130,92,145) ; (195,132,210)
(195,92,145) ; (260,132,210)
(292,79,150) ; (312,124,180)
(353,0,151) ; (393,65,216)
(0,166,178) ; (65,231,218)
(65,166,178) ; (130,231,218)
(130,166,178) ; (195,231,218)
(195,166,178) ; (260,231,218)
(0,136,178) ; (45,166,198)
(45,136,178) ; (90,166,198)
(90,136,178) ; (135,166,198)
(135,136,178) ; (180,166,198)
(180,136,178) ; (225,166,198)
(0,136,198) ; (45,166,218)
(45,136,198) ; (90,166,218)
(90,136,198) ; (135,166,218)
(135,136,198) ; (180,166,218)
(180,136,198) ; (225,166,218)
(292,79,180) ; (312,124,210)
(416,136,183) ; (508,231,219)
(508,136,183) ; (587,233,219)
(350,136,183) ; (416,233,217)
(332,79,195) ; (377,109,215)
