0.0541
57 5701
587 233 220
8
1 94 1  51 1  77 1 10
2 56 0  90 0  22 1 14
3 96 1  70 1  53 1 13
4 100 1  60 1  80 1 12
5 110 0  48 1  61 1 13
6 63 1  64 1  72 1 16
7 79 0  39 1  76 1 17
8 110 0  40 1  35 1 10
(0,0,0) ; (76,79,39)
(76,0,0) ; (152,79,39)
(152,0,0) ; (228,79,39)
(228,0,0) ; (304,79,39)
(304,0,0) ; (380,79,39)
(0,0,39) ; (76,79,78)
(76,0,39) ; (152,79,78)
(152,0,39) ; (228,79,78)
(228,0,39) ; (304,79,78)
(304,0,39) ; (380,79,78)
(0,0,78) ; (76,79,117)
(76,0,78) ; (152,79,117)
(152,0,78) ; (228,79,117)
(228,0,78) ; (304,79,117)
(304,0,78) ; (380,79,117)
(0,161,0) ; (53,231,96)
(53,161,0) ; (106,231,96)
(106,161,0) ; (159,231,96)
(159,161,0) ; (222,233,64)
(222,161,0) ; (285,233,64)
(285,161,0) ; (348,233,64)
(348,161,0) ; (411,233,64)
(159,161,64) ; (222,233,128)
(222,161,64) ; (285,233,128)
(285,161,64) ; (348,233,128)
(348,161,64) ; (411,233,128)
(0,161,96) ; (53,231,192)
(53,161,96) ; (106,231,192)
(106,161,96) ; (159,231,192)
(159,161,128) ; (222,233,192)
(222,161,128) ; (285,233,192)
(285,161,128) ; (348,233,192)
(348,161,128) ; (411,233,192)
(477,0,0) ; (587,48,61)
(477,48,0) ; (587,96,61)
(477,96,0) ; (587,144,61)
(477,144,0) ; (587,192,61)
(477,0,61) ; (587,48,122)
(477,48,61) ; (587,96,122)
(477,96,61) ; (587,144,122)
(477,144,61) ; (587,192,122)
(477,0,122) ; (530,70,218)
(530,0,122) ; (583,70,218)
(477,70,122) ; (587,131,170)
(477,131,122) ; (587,192,170)
(477,70,170) ; (587,131,218)
(477,131,170) ; (587,192,218)
(477,193,0) ; (587,233,35)
(477,193,35) ; (587,233,70)
(477,193,70) ; (587,233,105)
(477,193,105) ; (587,233,140)
(477,193,140) ; (587,233,175)
(477,193,175) ; (587,233,210)
(0,81,0) ; (100,161,60)
(100,81,0) ; (200,161,60)
(200,81,0) ; (300,161,60)
(0,81,60) ; (100,161,120)
(100,81,60) ; (200,161,120)
(200,81,60) ; (300,161,120)
(0,81,120) ; (60,161,220)
(60,81,120) ; (120,161,220)
(120,81,120) ; (180,161,220)
(180,81,120) ; (240,161,220)
(240,81,120) ; (300,161,220)
(381,0,0) ; (477,70,53)
(381,0,53) ; (477,70,106)
(381,0,106) ; (477,70,159)
(381,0,159) ; (477,70,212)
(413,170,0) ; (477,233,72)
(413,170,72) ; (477,233,144)
(413,170,144) ; (477,233,216)
(417,70,0) ; (477,170,80)
(307,81,0) ; (417,121,35)
(307,121,0) ; (417,161,35)
(307,81,35) ; (417,121,70)
(307,121,35) ; (417,161,70)
(315,84,70) ; (366,161,164)
(366,84,70) ; (417,161,164)
(421,80,80) ; (477,170,102)
(421,80,102) ; (477,170,124)
(421,80,124) ; (477,170,146)
(421,80,146) ; (477,170,168)
(421,80,168) ; (477,170,190)
(421,80,190) ; (477,170,212)
(0,0,117) ; (94,77,168)
(94,0,117) ; (188,77,168)
(188,0,117) ; (282,77,168)
(282,0,117) ; (376,77,168)
(0,0,168) ; (94,77,219)
(94,0,168) ; (188,77,219)
(188,0,168) ; (282,77,219)
(282,0,168) ; (376,77,219)
(321,91,164) ; (417,161,217)
(0,175,192) ; (90,231,214)
(90,175,192) ; (180,231,214)
(180,175,192) ; (270,231,214)
(270,175,192) ; (360,231,214)
