0.041
87 8701
587 233 220
8
1 44 1  43 1  68 1 14
2 115 0  76 0  30 1 24
3 88 0  67 0  20 1 19
4 61 1  90 0  42 1 23
5 59 1  31 1  59 1 22
6 55 1  51 1  29 1 17
7 62 1  91 1  79 1 18
8 112 0  39 1  43 1 14
(228,115,219) ; (0,0,0)
(273,186,220) ; (314,0,0)
(59,118,217) ; (0,115,0)
(272,43,210) ; (315,190,0)
(88,118,220) ; (59,115,0)
(76,115,120) ; (147,118,0)
(90,61,168) ; (223,172,0)
(86,112,156) ; (228,0,0)
(29,55,102) ; (223,117,0)
(62,59,149) ; (252,113,0)
(29,55,51) ; (223,117,102)
(76,115,60) ; (147,118,120)
(59,59,31) ; (252,113,149)
(29,55,51) ; (223,117,153)
(84,90,61) ; (228,0,156)
(90,61,42) ; (223,172,168)
(43,112,39) ; (147,121,180)
(59,59,31) ; (252,113,180)
