0.0481
55 5501
587 233 220
8
1 78 1  92 1  51 1 15
2 97 0  35 1  76 0 14
3 96 0  79 1  43 1 12
4 34 1  39 1  35 1 14
5 92 0  58 0  21 1 18
6 34 1  59 1  74 0 16
7 40 1  43 1  33 1 8
8 94 1  96 1  74 1 17
(97,228,70) ; (0,0,0)
(384,190,148) ; (203,0,0)
(384,43,158) ; (203,190,0)
(102,156,35) ; (97,0,0)
(102,74,177) ; (97,159,0)
(102,156,184) ; (97,0,35)
(97,228,70) ; (0,0,70)
(96,129,79) ; (0,0,140)
(94,96,74) ; (0,132,140)
(234,184,72) ; (345,0,148)
(78,92,51) ; (203,0,148)
(58,184,63) ; (287,0,148)
(76,97,70) ; (203,93,148)
(370,34,59) ; (217,199,158)
(99,40,43) ; (97,193,177)
(80,33,43) ; (97,160,177)
(58,92,21) ; (203,0,199)
