0.0324
43 4301
587 233 220
8
1 83 0  33 1  65 1 20
2 38 1  33 1  79 0 16
3 42 1  66 1  62 1 22
4 82 1  70 1  43 1 14
5 88 1  54 1  79 1 21
6 102 0  31 1  56 1 20
7 56 1  74 1  80 1 12
8 61 1  52 1  33 1 22
(168,168,219) ; (0,0,0)
(264,162,220) ; (323,0,0)
(332,65,174) ; (0,168,0)
(82,70,215) ; (505,163,0)
(172,70,164) ; (333,163,0)
(80,168,186) ; (168,0,0)
(74,168,160) ; (248,0,0)
(61,165,52) ; (248,0,160)
(102,62,56) ; (403,171,164)
(66,61,52) ; (337,172,164)
(330,62,42) ; (0,168,174)
(79,155,33) ; (168,0,186)
