0.0487
38 3801
587 233 220
8
1 44 1  75 1  54 1 18
2 108 0  26 1  62 0 22
3 67 1  37 1  66 1 11
4 43 1  88 0  77 1 15
5 118 0  72 1  51 1 18
6 61 1  43 1  57 1 17
7 92 0  90 0  43 1 13
8 52 1  54 1  45 1 14
(432,62,130) ; (0,0,0)
(264,77,215) ; (0,156,0)
(255,118,216) ; (332,115,0)
(118,51,216) ; (469,0,0)
(114,61,215) ; (473,51,0)
(180,92,215) ; (0,62,0)
(37,66,134) ; (432,0,0)
(52,45,216) ; (421,66,0)
(90,52,216) ; (331,62,0)
(75,88,216) ; (180,62,0)
(66,111,134) ; (266,122,0)
(75,54,220) ; (255,62,0)
(216,62,83) ; (0,0,130)
(150,54,88) ; (282,0,130)
(57,61,86) ; (216,0,130)
(37,66,67) ; (432,0,134)
(66,67,74) ; (266,166,134)
(54,44,75) ; (278,122,134)
