0.0526
71 7101
587 233 220
8
1 113 0  42 1  39 1 11
2 75 1  73 1  71 1 11
3 118 0  31 1  56 1 15
4 83 1  86 1  54 1 9
5 86 1  66 1  58 1 11
6 99 1  58 1  56 1 11
7 86 1  96 1  62 1 14
8 63 1  48 1  75 1 12
(172,192,220) ; (0,0,0)
(198,174,217) ; (389,0,0)
(168,58,99) ; (419,175,0)
(226,39,210) ; (0,194,0)
(118,56,217) ; (301,177,0)
(73,75,217) ; (172,0,0)
(83,172,162) ; (306,0,0)
(56,118,217) ; (172,76,0)
(73,150,217) ; (228,83,0)
(54,83,172) ; (245,0,0)
(99,58,114) ; (488,175,99)
(66,58,86) ; (422,175,99)
(66,86,58) ; (323,0,162)
(83,86,54) ; (306,86,162)
