0.0386
62 6201
587 233 220
8
1 100 0  44 1  47 1 21
2 84 0  65 1  36 1 24
3 114 0  80 0  33 1 12
4 91 0  35 1  45 1 23
5 56 0  25 1  31 1 32
6 101 0  41 1  58 1 19
7 53 1  30 1  38 1 24
8 86 1  87 1  46 1 19
(0,0,0) ; (84,65,36)
(84,0,0) ; (168,65,36)
(168,0,0) ; (252,65,36)
(0,0,36) ; (84,65,72)
(84,0,36) ; (168,65,72)
(168,0,36) ; (252,65,72)
(0,0,72) ; (84,65,108)
(84,0,72) ; (168,65,108)
(168,0,72) ; (252,65,108)
(0,0,108) ; (84,65,144)
(84,0,108) ; (168,65,144)
(168,0,108) ; (252,65,144)
(0,0,144) ; (84,65,180)
(84,0,144) ; (168,65,180)
(168,0,144) ; (252,65,180)
(0,0,180) ; (84,65,216)
(84,0,180) ; (168,65,216)
(168,0,180) ; (252,65,216)
(0,146,0) ; (86,233,46)
(86,146,0) ; (172,233,46)
(172,146,0) ; (258,233,46)
(258,146,0) ; (344,233,46)
(344,146,0) ; (430,233,46)
(430,146,0) ; (516,233,46)
(0,146,46) ; (101,187,104)
(101,146,46) ; (202,187,104)
(202,146,46) ; (303,187,104)
(303,146,46) ; (404,187,104)
(404,146,46) ; (505,187,104)
(0,187,46) ; (86,233,133)
(86,187,46) ; (172,233,133)
(172,187,46) ; (258,233,133)
(258,187,46) ; (344,233,133)
(344,187,46) ; (430,233,133)
(430,187,46) ; (516,233,133)
(0,146,104) ; (101,187,162)
(101,146,104) ; (202,187,162)
(202,146,104) ; (303,187,162)
(303,146,104) ; (404,187,162)
(404,146,104) ; (505,187,162)
(0,187,133) ; (86,233,220)
(86,187,133) ; (172,233,220)
(172,187,133) ; (258,233,220)
(258,187,133) ; (344,233,220)
(344,187,133) ; (430,233,220)
(430,187,133) ; (516,233,220)
(0,146,162) ; (101,187,220)
(101,146,162) ; (202,187,220)
(202,146,162) ; (303,187,220)
(303,146,162) ; (404,187,220)
(404,146,162) ; (505,187,220)
(487,0,0) ; (587,47,44)
(487,47,0) ; (587,94,44)
(487,94,0) ; (587,141,44)
(487,0,44) ; (587,47,88)
(487,47,44) ; (587,94,88)
(487,94,44) ; (587,141,88)
(487,0,88) ; (587,47,132)
(487,47,88) ; (587,94,132)
(487,94,88) ; (587,141,132)
(487,0,132) ; (587,47,176)
(487,47,132) ; (587,94,176)
(487,94,132) ; (587,141,176)
(487,0,176) ; (587,47,220)
(487,47,176) ; (587,94,220)
(487,94,176) ; (587,141,220)
(517,142,0) ; (552,233,45)
(552,142,0) ; (587,233,45)
(517,142,45) ; (552,233,90)
(552,142,45) ; (587,233,90)
(517,142,90) ; (552,233,135)
(552,142,90) ; (587,233,135)
(517,142,135) ; (552,233,180)
(552,142,135) ; (587,233,180)
(0,65,0) ; (114,145,33)
(114,65,0) ; (228,145,33)
(228,65,0) ; (342,145,33)
(0,65,33) ; (114,145,66)
(114,65,33) ; (228,145,66)
(228,65,33) ; (342,145,66)
(0,65,66) ; (114,145,99)
(114,65,66) ; (228,145,99)
(228,65,66) ; (342,145,99)
(0,65,99) ; (114,145,132)
(114,65,99) ; (228,145,132)
(228,65,99) ; (342,145,132)
(347,0,0) ; (382,91,45)
(382,0,0) ; (417,91,45)
(417,0,0) ; (452,91,45)
(452,0,0) ; (487,91,45)
(347,0,45) ; (382,91,90)
(382,0,45) ; (417,91,90)
(417,0,45) ; (452,91,90)
