0.0428
90 9001
587 233 220
8
1 34 1  65 0  26 1 26
2 100 0  91 0  33 1 24
3 87 0  27 1  45 1 18
4 53 1  48 1  45 1 26
5 45 1  77 0  36 1 24
6 89 0  41 1  56 1 25
7 112 0  55 1  35 1 25
8 53 1  46 1  59 1 20
(300,91,165) ; (0,0,0)
(224,140,165) ; (0,93,0)
(287,89,179) ; (300,0,0)
(154,90,216) ; (433,143,0)
(184,53,212) ; (403,89,0)
(100,91,218) ; (333,142,0)
(106,92,118) ; (224,141,0)
(65,52,170) ; (338,89,0)
(106,48,135) ; (224,91,0)
(100,91,99) ; (224,142,118)
(87,45,27) ; (224,91,135)
(87,45,27) ; (224,91,162)
(219,90,54) ; (0,143,165)
(299,46,53) ; (0,0,165)
(288,45,53) ; (0,46,165)
(174,45,54) ; (0,98,165)
(48,45,53) ; (174,98,165)
(65,52,34) ; (338,89,170)
(45,87,27) ; (535,0,179)
(168,89,41) ; (367,0,179)
(65,78,34) ; (302,0,179)
(87,45,27) ; (224,91,189)
