0.0442
5 501
587 233 220
8
1 113 0  51 1  41 1 12
2 96 1  82 1  72 1 14
3 43 1  89 0  77 1 17
4 68 1  44 1  37 1 13
5 68 0  38 1  29 1 19
6 100 0  29 1  61 0 12
7 72 1  99 0  45 1 13
8 91 0  70 1  36 1 22
(273,72,70) ; (0,0,0)
(576,82,219) ; (0,151,0)
(198,90,216) ; (389,0,0)
(267,77,172) ; (0,72,0)
(200,61,174) ; (387,90,0)
(68,76,219) ; (321,0,0)
(44,74,204) ; (277,0,0)
(91,72,212) ; (296,76,0)
(29,68,190) ; (267,74,0)
(273,72,106) ; (0,0,70)
(267,77,43) ; (0,72,172)
(113,51,41) ; (474,100,174)
(68,58,38) ; (406,93,174)
(91,70,36) ; (0,0,176)
(37,68,44) ; (91,0,176)
(145,68,38) ; (128,0,176)
