0.0496
95 9501
587 233 220
8
1 86 1  45 1  45 1 22
2 73 0  72 0  35 1 23
3 42 1  92 0  25 1 18
4 48 1  82 1  55 1 13
5 51 1  74 1  51 1 22
6 91 0  55 1  40 1 23
7 35 1  75 0  56 1 17
8 95 0  72 1  38 1 23
(273,40,220) ; (0,0,0)
(76,190,214) ; (0,43,0)
(289,73,213) ; (298,160,0)
(285,76,214) ; (302,0,0)
(288,82,110) ; (299,78,0)
(180,90,217) ; (76,143,0)
(222,102,153) ; (76,40,0)
(40,91,220) ; (256,142,0)
(91,80,110) ; (496,80,110)
(92,42,100) ; (404,118,110)
(91,40,110) ; (405,78,110)
(105,75,107) ; (299,85,110)
(126,92,67) ; (76,40,153)
(92,100,42) ; (202,40,153)
(84,92,25) ; (202,40,195)
