0.0353
75 7501
587 233 220
8
1 59 1  81 1  60 1 25
2 105 0  33 1  64 1 19
3 30 1  58 1  35 1 13
4 30 1  27 1  73 0 13
5 37 1  75 0  64 1 18
6 89 0  43 1  30 1 21
7 84 0  43 1  34 1 15
8 112 1  57 1  63 1 24
(0,0,0) ; (112,57,63)
(112,0,0) ; (224,57,63)
(224,0,0) ; (336,57,63)
(336,0,0) ; (448,57,63)
(0,57,0) ; (112,114,63)
(112,57,0) ; (224,114,63)
(224,57,0) ; (336,114,63)
(336,57,0) ; (448,114,63)
(0,0,63) ; (112,57,126)
(112,0,63) ; (224,57,126)
(224,0,63) ; (336,57,126)
(336,0,63) ; (448,57,126)
(0,57,63) ; (112,114,126)
(112,57,63) ; (224,114,126)
(224,57,63) ; (336,114,126)
(336,57,63) ; (448,114,126)
(0,0,126) ; (112,57,189)
(112,0,126) ; (224,57,189)
(224,0,126) ; (336,57,189)
(336,0,126) ; (448,57,189)
(0,57,126) ; (112,114,189)
(112,57,126) ; (224,114,189)
(224,57,126) ; (336,114,189)
(336,57,126) ; (448,114,189)
(0,0,189) ; (73,27,219)
(73,0,189) ; (146,27,219)
(146,0,189) ; (219,27,219)
(219,0,189) ; (292,27,219)
(292,0,189) ; (365,27,219)
(365,0,189) ; (438,27,219)
(0,27,189) ; (89,70,219)
(89,27,189) ; (178,70,219)
(178,27,189) ; (267,70,219)
(267,27,189) ; (356,70,219)
(356,27,189) ; (445,70,219)
(0,70,189) ; (89,113,219)
(89,70,189) ; (178,113,219)
(178,70,189) ; (267,113,219)
(267,70,189) ; (356,113,219)
(356,70,189) ; (445,113,219)
(0,115,0) ; (81,174,60)
(81,115,0) ; (162,174,60)
(162,115,0) ; (243,174,60)
(0,174,0) ; (81,233,60)
(81,174,0) ; (162,233,60)
(162,174,0) ; (243,233,60)
(0,115,60) ; (81,174,120)
(81,115,60) ; (162,174,120)
(162,115,60) ; (243,174,120)
(0,174,60) ; (81,233,120)
(81,174,60) ; (162,233,120)
(162,174,60) ; (243,233,120)
(0,115,120) ; (81,174,180)
(81,115,120) ; (162,174,180)
(162,115,120) ; (243,174,180)
(0,174,120) ; (81,233,180)
(81,174,120) ; (162,233,180)
(162,174,120) ; (243,233,180)
(362,169,0) ; (437,233,37)
(437,169,0) ; (512,233,37)
(512,169,0) ; (587,233,37)
(362,169,37) ; (437,233,74)
(437,169,37) ; (512,233,74)
(512,169,37) ; (587,233,74)
(362,169,74) ; (437,233,111)
(437,169,74) ; (512,233,111)
(512,169,74) ; (587,233,111)
(362,169,111) ; (437,233,148)
(437,169,111) ; (512,233,148)
(512,169,111) ; (587,233,148)
(362,169,148) ; (437,233,185)
(437,169,148) ; (512,233,185)
(512,169,148) ; (587,233,185)
(362,169,185) ; (467,233,218)
(467,169,185) ; (572,233,218)
(482,0,0) ; (587,33,64)
(482,33,0) ; (587,66,64)
(482,66,0) ; (587,99,64)
(482,99,0) ; (587,132,64)
(482,132,0) ; (587,165,64)
(482,0,64) ; (587,33,128)
(482,33,64) ; (587,66,128)
(482,66,64) ; (587,99,128)
(482,99,64) ; (587,132,128)
(482,132,64) ; (587,165,128)
(482,0,128) ; (587,33,192)
(482,33,128) ; (587,66,192)
(482,66,128) ; (587,99,192)
(482,99,128) ; (587,132,192)
(482,132,128) ; (587,165,192)
(482,0,192) ; (555,30,219)
(482,30,192) ; (555,60,219)
(482,60,192) ; (555,90,219)
(482,90,192) ; (555,120,219)
(482,120,192) ; (555,150,219)
(555,0,192) ; (585,73,219)
(555,73,192) ; (585,146,219)
(448,0,0) ; (482,84,43)
(448,84,0) ; (482,168,43)
(448,0,43) ; (482,84,86)
(448,84,43) ; (482,168,86)
(448,0,86) ; (482,84,129)
(448,84,86) ; (482,168,129)
(448,0,129) ; (482,84,172)
(448,84,129) ; (482,168,172)
(448,0,172) ; (482,84,215)
(448,84,172) ; (482,168,215)
(359,126,0) ; (448,169,30)
(359,126,30) ; (448,169,60)
(359,126,60) ; (448,169,90)
(244,173,0) ; (303,233,81)
(303,173,0) ; (362,233,81)
(244,173,81) ; (303,233,162)
(303,173,81) ; (362,233,162)
(243,114,0) ; (278,172,30)
(278,114,0) ; (359,173,60)
(243,114,30) ; (278,172,60)
(243,114,60) ; (278,172,90)
(278,114,60) ; (359,173,120)
(243,114,90) ; (278,172,120)
(243,114,120) ; (278,172,150)
(278,114,120) ; (359,173,180)
(243,114,150) ; (278,172,180)
(359,126,90) ; (448,169,120)
(359,126,120) ; (448,169,150)
(359,126,150) ; (448,169,180)
(359,126,180) ; (443,169,214)
(257,173,162) ; (292,203,220)
(292,173,162) ; (327,203,220)
(327,173,162) ; (362,203,220)
(257,203,162) ; (292,233,220)
(292,203,162) ; (327,233,220)
(327,203,162) ; (362,233,220)
(0,158,180) ; (64,233,217)
(64,158,180) ; (128,233,217)
(128,158,180) ; (192,233,217)
(0,115,180) ; (84,158,214)
(84,115,180) ; (168,158,214)
(192,149,180) ; (235,233,214)
(168,119,180) ; (226,149,215)
(275,129,180) ; (359,172,214)
