0.0442
5 501
587 233 220
8
1 113 0  51 1  41 1 12
2 96 1  82 1  72 1 14
3 43 1  89 0  77 1 17
4 68 1  44 1  37 1 13
5 68 0  38 1  29 1 19
6 100 0  29 1  61 0 12
7 72 1  99 0  45 1 13
8 91 0  70 1  36 1 22
(0,0,0) ; (91,36,70)
(91,0,0) ; (182,36,70)
(182,0,0) ; (273,36,70)
(0,36,0) ; (91,72,70)
(91,36,0) ; (182,72,70)
(182,36,0) ; (273,72,70)
(0,151,0) ; (96,233,72)
(96,151,0) ; (192,233,72)
(192,151,0) ; (288,233,72)
(288,151,0) ; (384,233,72)
(384,151,0) ; (480,233,72)
(480,151,0) ; (576,233,72)
(0,151,72) ; (72,233,168)
(72,151,72) ; (144,233,168)
(144,151,72) ; (216,233,168)
(216,151,72) ; (288,233,168)
(288,151,72) ; (360,233,168)
(360,151,72) ; (432,233,168)
(432,151,72) ; (504,233,168)
(504,151,72) ; (576,233,168)
(0,151,168) ; (113,192,219)
(113,151,168) ; (226,192,219)
(226,151,168) ; (339,192,219)
(339,151,168) ; (452,192,219)
(452,151,168) ; (565,192,219)
(0,192,168) ; (113,233,219)
(113,192,168) ; (226,233,219)
(226,192,168) ; (339,233,219)
(339,192,168) ; (452,233,219)
(452,192,168) ; (565,233,219)
(389,0,0) ; (488,45,72)
(488,0,0) ; (587,45,72)
(389,45,0) ; (488,90,72)
(488,45,0) ; (587,90,72)
(389,0,72) ; (488,45,144)
(488,0,72) ; (587,45,144)
(389,45,72) ; (488,90,144)
(488,45,72) ; (587,90,144)
(389,0,144) ; (488,45,216)
(488,0,144) ; (587,45,216)
(389,45,144) ; (488,90,216)
(488,45,144) ; (587,90,216)
(0,72,0) ; (89,149,43)
(89,72,0) ; (178,149,43)
(178,72,0) ; (267,149,43)
(0,72,43) ; (89,149,86)
(89,72,43) ; (178,149,86)
(178,72,43) ; (267,149,86)
(0,72,86) ; (89,149,129)
(89,72,86) ; (178,149,129)
(178,72,86) ; (267,149,129)
(0,72,129) ; (89,149,172)
(89,72,129) ; (178,149,172)
(178,72,129) ; (267,149,172)
(387,90,0) ; (487,151,29)
(487,90,0) ; (587,151,29)
(387,90,29) ; (487,151,58)
(487,90,29) ; (587,151,58)
(387,90,58) ; (487,151,87)
(487,90,58) ; (587,151,87)
(387,90,87) ; (487,151,116)
(487,90,87) ; (587,151,116)
(387,90,116) ; (487,151,145)
(487,90,116) ; (587,151,145)
(387,90,145) ; (487,151,174)
(487,90,145) ; (587,151,174)
(321,0,0) ; (389,38,29)
(321,38,0) ; (389,76,29)
(321,0,29) ; (389,38,58)
(321,38,29) ; (389,76,58)
(321,0,58) ; (389,38,87)
(321,38,58) ; (389,76,87)
(321,0,87) ; (389,37,131)
(321,37,87) ; (389,74,131)
(321,0,131) ; (389,37,175)
(321,37,131) ; (389,74,175)
(321,0,175) ; (389,37,219)
(321,37,175) ; (389,74,219)
(277,0,0) ; (321,37,68)
(277,37,0) ; (321,74,68)
(277,0,68) ; (321,37,136)
(277,37,68) ; (321,74,136)
(277,0,136) ; (321,37,204)
(277,37,136) ; (321,74,204)
(296,76,0) ; (387,112,70)
(296,112,0) ; (387,148,70)
(296,76,70) ; (387,112,140)
(296,112,70) ; (387,148,140)
(296,76,140) ; (387,146,176)
(296,76,176) ; (387,146,212)
(267,74,0) ; (296,142,38)
(267,74,38) ; (296,142,76)
(267,74,76) ; (296,142,114)
(267,74,114) ; (296,142,152)
(267,74,152) ; (296,142,190)
(0,0,70) ; (91,36,140)
(91,0,70) ; (182,36,140)
(182,0,70) ; (273,36,140)
(0,36,70) ; (91,72,140)
(91,36,70) ; (182,72,140)
(182,36,70) ; (273,72,140)
(0,0,140) ; (91,70,176)
(91,0,140) ; (182,70,176)
(182,0,140) ; (273,70,176)
(0,72,172) ; (89,149,215)
(89,72,172) ; (178,149,215)
(178,72,172) ; (267,149,215)
(474,100,174) ; (587,151,215)
(406,93,174) ; (474,122,212)
(406,122,174) ; (474,151,212)
(0,0,176) ; (91,70,212)
(91,0,176) ; (128,68,220)
(128,0,176) ; (157,68,214)
(157,0,176) ; (186,68,214)
(186,0,176) ; (215,68,214)
(215,0,176) ; (244,68,214)
(244,0,176) ; (273,68,214)
