0.0483
12 1201
587 233 220
8
1 30 1  65 0  67 0 28
2 39 1  61 1  53 1 24
3 89 0  40 1  50 1 16
4 88 0  78 0  25 1 27
5 61 0  25 1  68 0 11
6 90 1  81 1  56 1 10
7 66 1  84 1  78 1 22
8 36 1  90 0  32 1 9
(396,168,78) ; (0,0,0)
(89,200,220) ; (498,0,0)
(268,65,219) ; (0,168,0)
(90,32,216) ; (497,201,0)
(90,168,218) ; (408,0,0)
(159,61,220) ; (338,172,0)
(68,61,200) ; (270,172,0)
(312,168,66) ; (0,0,78)
(81,90,137) ; (315,0,78)
(84,78,66) ; (312,90,78)
(236,89,75) ; (0,0,144)
(264,78,75) ; (0,90,144)
(32,90,72) ; (236,0,144)
(84,78,66) ; (312,90,144)
(39,106,61) ; (268,0,144)
(39,61,53) ; (264,107,144)
