0.0355
60 6001
587 233 220
8
1 98 0  74 1  44 1 24
2 63 0  75 0  29 1 21
3 48 1  65 1  75 1 27
4 37 1  42 1  27 1 15
5 42 1  42 1  75 1 19
6 71 1  69 1  73 1 14
7 77 0  44 1  28 1 16
8 55 1  97 0  34 1 19
(390,48,215) ; (0,0,0)
(196,151,220) ; (0,82,0)
(264,75,215) ; (323,158,0)
(142,69,219) ; (445,0,0)
(194,34,220) ; (0,48,0)
(196,88,148) ; (391,69,0)
(54,42,185) ; (391,0,0)
(42,27,148) ; (403,42,0)
(126,75,216) ; (196,158,0)
(194,34,220) ; (194,48,0)
(195,75,213) ; (196,83,0)
(77,88,28) ; (510,69,148)
(69,73,71) ; (441,69,148)
(42,27,37) ; (403,42,148)
(48,75,65) ; (393,69,148)
(75,84,42) ; (512,69,176)
