0.0362
19 1901
587 233 220
8
1 119 0  27 1  65 0 17
2 37 1  52 0  21 1 24
3 67 1  47 1  49 1 16
4 105 1  83 1  55 1 14
5 31 1  90 0  21 1 14
6 67 1  99 1  65 1 18
7 101 0  59 1  31 1 22
8 74 0  84 0  31 1 19
(390,67,219) ; (0,0,0)
(210,166,165) ; (0,67,0)
(177,101,217) ; (410,132,0)
(196,67,214) ; (391,0,0)
(238,65,189) ; (349,67,0)
(67,99,216) ; (343,134,0)
(84,74,186) ; (210,159,0)
(49,67,188) ; (294,166,0)
(74,84,217) ; (210,67,0)
(63,52,185) ; (286,67,0)
(49,47,201) ; (294,119,0)
(105,166,55) ; (0,67,165)
(65,119,54) ; (105,114,165)
(37,104,42) ; (170,129,165)
(67,47,49) ; (105,67,165)
(37,52,42) ; (172,67,165)
(37,52,21) ; (312,67,185)
(84,74,31) ; (210,159,186)
(37,52,21) ; (306,181,188)
(101,59,31) ; (486,67,189)
(119,65,27) ; (367,67,189)
