0.036
32 3201
587 233 220
8
1 60 0  44 0  20 1 34
2 33 1  87 0  66 0 29
3 30 1  46 1  40 1 27
4 35 1  84 0  46 1 26
5 81 1  58 1  67 1 29
6 35 1  30 1  46 1 24
7 42 1  40 1  35 1 27
8 44 1  69 1  66 1 29
(243,132,86) ; (0,0,0)
(176,69,213) ; (411,0,0)
(138,66,220) ; (0,167,0)
(174,67,220) ; (413,166,0)
(168,35,92) ; (0,132,0)
(174,67,220) ; (413,99,0)
(155,30,184) ; (432,69,0)
(138,66,216) ; (138,167,0)
(134,116,162) ; (279,117,0)
(168,70,184) ; (243,0,0)
(80,35,84) ; (168,132,0)
(168,46,165) ; (245,70,0)
(30,46,145) ; (248,121,0)
(80,35,84) ; (168,132,84)
(174,132,132) ; (0,0,86)
(66,87,132) ; (174,0,86)
(60,44,100) ; (174,87,86)
(160,35,126) ; (0,132,92)
(30,46,35) ; (248,121,145)
(134,81,58) ; (279,152,162)
(120,35,46) ; (293,117,162)
(120,46,55) ; (285,70,165)
(40,42,35) ; (245,70,165)
(80,35,42) ; (168,132,168)
(30,46,35) ; (248,121,180)
(138,30,35) ; (449,69,184)
(168,40,35) ; (243,0,184)
(138,30,35) ; (273,40,184)
(60,44,20) ; (174,87,186)
