0.0735
6 601
587 233 220
8
1 120 0  98 0  41 1 16
2 91 1  99 1  52 1 17
3 114 0  48 1  58 1 6
4 87 1  95 1  74 1 7
5 85 0  46 0  23 1 6
6 37 1  72 1  59 1 8
7 106 0  30 1  55 1 13
8 111 1  64 1  63 1 9
(512,111,63) ; (0,0,0)
(392,120,164) ; (0,113,0)
(190,74,174) ; (397,159,0)
(74,72,118) ; (513,0,0)
(74,87,95) ; (513,72,0)
(114,48,58) ; (399,111,0)
(114,48,116) ; (399,111,58)
(455,104,151) ; (0,0,63)
(55,106,150) ; (457,0,63)
(74,87,95) ; (513,72,95)
(74,72,59) ; (513,0,118)
(212,120,55) ; (0,113,164)
(174,114,48) ; (218,119,164)
(59,72,37) ; (528,161,174)
(85,46,46) ; (443,187,174)
(85,46,46) ; (428,113,174)
(59,72,37) ; (528,0,177)
(46,85,23) ; (541,72,190)
