0.0541
57 5701
587 233 220
8
1 94 1  51 1  77 1 10
2 56 0  90 0  22 1 14
3 96 1  70 1  53 1 13
4 100 1  60 1  80 1 12
5 110 0  48 1  61 1 13
6 63 1  64 1  72 1 16
7 79 0  39 1  76 1 17
8 110 0  40 1  35 1 10
(380,79,117) ; (0,0,0)
(411,72,192) ; (0,161,0)
(110,192,218) ; (477,0,0)
(110,40,210) ; (477,193,0)
(300,80,220) ; (0,81,0)
(96,70,212) ; (381,0,0)
(64,63,216) ; (413,170,0)
(60,100,80) ; (417,70,0)
(110,80,70) ; (307,81,0)
(102,77,94) ; (315,84,70)
(56,90,132) ; (421,80,80)
(376,77,102) ; (0,0,117)
(96,70,53) ; (321,91,164)
(360,56,22) ; (0,175,192)
