0.0335
85 8501
587 233 220
8
1 89 0  70 0  34 1 20
2 64 1  54 1  34 1 23
3 105 0  31 1  37 1 20
4 104 0  44 1  45 1 16
5 89 1  80 1  76 1 19
6 49 1  62 1  72 1 18
7 82 0  30 1  50 1 15
8 84 0  26 1  43 1 13
(312,45,220) ; (0,0,0)
(147,186,144) ; (0,47,0)
(356,160,220) ; (231,73,0)
(210,37,217) ; (377,0,0)
(192,34,216) ; (395,37,0)
(84,182,93) ; (147,51,0)
(64,34,216) ; (313,0,0)
(64,34,216) ; (331,37,0)
(84,26,215) ; (231,45,0)
(82,180,50) ; (147,51,93)
(80,178,76) ; (147,53,143)
(93,105,74) ; (0,128,144)
(89,80,76) ; (0,47,144)
(54,102,64) ; (93,131,144)
(50,82,60) ; (93,47,144)
