0.0517
83 8301
587 233 220
8
1 52 1  34 1  31 1 9
2 104 1  94 1  59 1 17
3 100 0  26 1  53 0 20
4 81 0  32 1  64 0 18
5 85 1  57 1  78 1 11
6 42 1  98 0  30 1 14
7 60 1  95 1  63 1 13
8 63 1  93 1  54 1 11
(315,60,216) ; (0,0,0)
(416,118,188) ; (0,115,0)
(171,142,156) ; (416,0,0)
(98,90,210) ; (489,143,0)
(315,54,212) ; (0,60,0)
(64,81,192) ; (425,152,0)
(98,60,105) ; (318,0,0)
(100,53,156) ; (316,60,0)
(94,59,104) ; (319,0,105)
(81,64,64) ; (505,0,156)
(85,78,57) ; (501,64,156)
(81,64,64) ; (424,0,156)
(81,64,64) ; (420,64,156)
(100,53,52) ; (316,60,156)
(405,64,32) ; (0,169,188)
(306,52,31) ; (0,117,188)
(100,53,26) ; (316,116,188)
