0.0456
27 2701
587 233 220
8
1 45 1  26 1  47 1 24
2 68 1  75 1  74 1 18
3 43 1  100 0  45 1 19
4 93 0  37 1  62 1 17
5 59 1  55 1  65 1 15
6 120 0  41 1  79 1 20
7 30 1  46 1  58 1 29
8 50 1  37 1  63 1 12
(400,45,219) ; (0,0,0)
(395,120,219) ; (0,113,0)
(186,93,219) ; (401,0,0)
(150,136,148) ; (437,97,0)
(200,68,148) ; (0,45,0)
(37,93,124) ; (400,140,0)
(200,68,148) ; (201,45,0)
(30,46,116) ; (407,93,0)
(26,45,47) ; (411,93,116)
(37,93,62) ; (400,140,124)
(149,75,68) ; (438,158,148)
(110,59,65) ; (0,45,148)
(146,60,46) ; (441,98,148)
(90,58,46) ; (110,45,148)
(200,63,37) ; (201,45,148)
(26,45,47) ; (411,93,163)
(184,58,30) ; (217,45,185)
(137,47,26) ; (450,109,194)
(90,47,26) ; (110,45,194)
