0.0532
35 3501
587 233 220
8
1 113 1  69 1  80 1 8
2 36 1  38 1  63 1 16
3 102 0  54 0  26 1 20
4 92 1  87 1  53 1 16
5 46 1  98 0  77 1 13
6 57 0  82 0  27 1 17
7 57 1  52 1  76 1 15
8 97 0  51 1  42 1 19
(104,57,178) ; (0,0,0)
(160,226,138) ; (427,0,0)
(196,77,220) ; (0,156,0)
(154,98,218) ; (0,57,0)
(164,57,216) ; (104,0,0)
(174,92,212) ; (253,141,0)
(159,87,184) ; (268,0,0)
(57,76,208) ; (196,157,0)
(84,97,204) ; (154,57,0)
(102,54,208) ; (325,87,0)
(87,53,184) ; (238,87,0)
(102,162,78) ; (485,0,138)
(108,63,76) ; (479,163,138)
(57,156,76) ; (428,0,138)
(52,57,76) ; (427,169,138)
(97,51,42) ; (0,0,178)
(57,82,27) ; (370,0,184)
(63,76,36) ; (307,0,184)
(38,63,36) ; (268,0,184)
(63,38,36) ; (238,87,184)
