0.0386
62 6201
587 233 220
8
1 100 0  44 1  47 1 21
2 84 0  65 1  36 1 24
3 114 0  80 0  33 1 12
4 91 0  35 1  45 1 23
5 56 0  25 1  31 1 32
6 101 0  41 1  58 1 19
7 53 1  30 1  38 1 24
8 86 1  87 1  46 1 19
(252,65,216) ; (0,0,0)
(516,87,220) ; (0,146,0)
(100,141,220) ; (487,0,0)
(70,91,180) ; (517,142,0)
(342,80,132) ; (0,65,0)
(140,91,160) ; (347,0,0)
(114,53,151) ; (373,93,0)
(84,65,216) ; (263,0,0)
(30,53,152) ; (343,93,0)
(86,46,87) ; (0,65,132)
(224,31,50) ; (0,114,132)
(200,47,88) ; (86,65,132)
(56,50,62) ; (286,65,132)
(114,30,53) ; (224,115,132)
(112,50,31) ; (373,93,151)
(30,53,38) ; (343,93,152)
(101,82,58) ; (382,0,160)
(30,76,53) ; (352,0,160)
(45,91,35) ; (542,142,180)
(25,56,31) ; (517,177,180)
(106,30,38) ; (0,115,182)
(112,50,31) ; (373,93,182)
(112,25,31) ; (106,120,182)
(112,25,31) ; (224,120,185)
(56,31,25) ; (286,65,194)
