0.0486
49 4901
587 233 220
8
1 67 0  59 0  20 1 22
2 80 0  97 0  26 1 19
3 97 1  76 1  55 1 19
4 52 1  83 1  52 1 25
5 110 0  75 0  21 1 20
6 37 1  80 0  65 1 15
7 63 0  68 0  28 1 19
8 30 1  60 0  73 0 19
(388,76,220) ; (0,0,0)
(461,83,156) ; (0,150,0)
(194,80,130) ; (393,0,0)
(126,68,216) ; (461,165,0)
(104,83,104) ; (483,82,0)
(60,73,180) ; (0,76,0)
(240,74,220) ; (60,76,0)
(181,68,140) ; (302,80,0)
(97,76,110) ; (490,89,104)
(97,80,26) ; (490,0,130)
(97,80,26) ; (393,0,130)
(177,67,40) ; (306,80,140)
(97,76,55) ; (490,0,156)
(440,75,63) ; (0,155,156)
(97,80,26) ; (393,0,156)
(60,73,30) ; (0,76,180)
(160,65,37) ; (323,80,180)
(65,80,37) ; (425,0,182)
