0.0386
78 7801
587 233 220
8
1 90 1  97 1  67 1 14
2 55 1  63 1  79 1 11
3 49 1  36 1  34 1 15
4 68 1  90 1  59 1 11
5 52 1  91 0  40 1 20
6 88 0  45 1  41 1 11
7 47 1  68 1  70 1 9
8 98 1  54 1  71 1 17
(268,97,220) ; (0,0,0)
(180,136,215) ; (0,97,0)
(196,142,216) ; (391,0,0)
(134,90,220) ; (453,143,0)
(120,91,156) ; (333,142,0)
(94,136,140) ; (180,97,0)
(63,79,220) ; (328,0,0)
(59,90,204) ; (274,143,0)
(54,71,98) ; (274,0,0)
(79,63,220) ; (312,79,0)
(34,72,147) ; (274,71,0)
(47,70,68) ; (281,0,98)
(91,52,40) ; (180,181,140)
(88,82,45) ; (180,99,140)
(34,72,49) ; (274,71,147)
(79,55,63) ; (374,178,156)
(68,36,49) ; (385,142,156)
(40,91,52) ; (334,142,156)
(36,68,49) ; (292,0,166)
(91,52,40) ; (180,181,180)
(49,72,34) ; (180,109,185)
(36,49,34) ; (229,132,185)
