0.0562
37 3701
587 233 220
8
1 112 0  100 0  37 1 24
2 49 1  96 0  37 1 10
3 85 0  69 0  26 1 13
4 68 1  75 1  74 1 10
5 56 1  99 0  35 1 19
6 118 0  29 1  54 1 15
7 40 1  90 0  62 1 14
8 119 0  28 1  60 0 14
(354,29,216) ; (0,0,0)
(225,204,185) ; (0,29,0)
(300,112,183) ; (287,121,0)
(180,120,180) ; (407,0,0)
(37,96,147) ; (370,0,0)
(60,119,168) ; (225,114,0)
(138,85,156) ; (232,29,0)
(37,96,49) ; (370,0,147)
(118,54,58) ; (252,29,156)
(118,29,54) ; (252,83,156)
(60,119,28) ; (225,114,168)
(124,90,40) ; (462,0,180)
(49,96,37) ; (413,0,180)
(198,112,35) ; (386,121,183)
(99,56,35) ; (287,177,183)
(96,49,37) ; (290,128,183)
(224,198,35) ; (0,31,185)
