0.0521
39 3901
587 233 220
20
1 76 1  100 1  68 1 10
2 34 1  93 0  40 1 5
3 111 1  84 1  72 1 2
4 90 1  99 1  69 1 10
5 79 1  45 1  43 1 10
6 79 1  64 1  43 1 4
7 77 1  51 1  52 1 4
8 113 0  38 1  36 1 5
9 38 1  70 1  39 1 4
10 51 1  40 1  33 1 6
11 36 1  45 1  65 1 4
12 89 1  89 1  61 1 7
13 91 0  38 1  33 1 4
14 84 1  43 1  49 1 6
15 45 1  48 1  69 1 8
16 70 0  28 1  57 0 4
17 37 1  27 1  33 1 5
18 80 1  66 1  80 1 7
19 60 1  36 1  52 1 7
20 54 1  81 0  38 1 6
(345,90,69) ; (0,0,0)
(198,138,220) ; (0,95,0)
(204,152,168) ; (383,0,0)
(240,80,218) ; (347,153,0)
(147,84,154) ; (198,149,0)
(38,113,182) ; (345,0,0)
(70,57,112) ; (198,92,0)
(38,39,140) ; (345,114,0)
(77,52,154) ; (268,97,0)
(267,89,61) ; (0,0,69)
(76,81,108) ; (269,0,69)
(69,48,45) ; (198,101,112)
(183,89,89) ; (0,0,130)
(84,49,43) ; (183,0,130)
(81,38,87) ; (183,49,130)
(38,39,70) ; (345,114,140)
(144,45,65) ; (198,188,154)
(91,38,66) ; (198,150,154)
(52,36,60) ; (290,152,154)
(77,51,52) ; (268,97,154)
(69,48,45) ; (198,101,157)
(120,108,52) ; (463,0,168)
(168,43,49) ; (415,109,168)
(79,109,43) ; (384,0,168)
(27,37,33) ; (388,115,168)
(79,45,43) ; (183,0,173)
(45,79,43) ; (300,0,177)
(27,33,37) ; (269,0,177)
(33,91,38) ; (348,0,182)
