0.0566
28 2801
587 233 220
20
1 56 1  46 1  73 1 5
2 94 0  44 1  54 1 8
3 40 1  60 1  57 1 6
4 58 0  77 0  24 1 6
5 69 1  78 1  50 1 3
6 107 1  85 1  70 1 4
7 65 1  95 1  65 1 11
8 63 1  56 1  65 1 4
9 97 0  54 1  34 1 9
10 72 1  67 1  66 1 3
11 88 0  69 0  32 1 6
12 96 1  83 1  78 1 5
13 53 1  59 1  40 1 7
14 114 0  55 0  23 1 9
15 47 1  59 1  77 1 8
16 87 1  96 1  54 1 5
17 60 1  49 1  55 1 7
18 39 1  80 0  68 1 5
19 69 1  56 1  60 1 3
20 89 0  27 1  75 0 7
(0,0,0) ; (94,44,54)
(94,0,0) ; (188,44,54)
(0,44,0) ; (97,78,54)
(97,44,0) ; (194,78,54)
(0,78,0) ; (65,143,95)
(65,78,0) ; (130,143,95)
(130,78,0) ; (195,143,95)
(0,0,54) ; (94,44,108)
(94,0,54) ; (188,44,108)
(0,44,54) ; (97,78,108)
(97,44,54) ; (194,78,108)
(0,78,95) ; (95,143,160)
(95,78,95) ; (190,143,160)
(0,0,108) ; (94,44,162)
(94,0,108) ; (188,44,162)
(0,44,108) ; (97,78,162)
(97,44,108) ; (194,78,162)
(0,78,160) ; (63,143,216)
(63,78,160) ; (126,143,216)
(126,78,160) ; (189,143,216)
(0,0,162) ; (94,44,216)
(94,0,162) ; (188,44,216)
(0,44,162) ; (97,78,216)
(97,44,162) ; (194,78,216)
(197,0,0) ; (275,96,83)
(275,0,0) ; (353,96,83)
(353,0,0) ; (431,96,83)
(431,0,0) ; (509,96,83)
(509,0,0) ; (587,96,83)
(197,0,83) ; (262,95,148)
(262,0,83) ; (327,95,148)
(327,0,83) ; (392,95,148)
(392,0,83) ; (457,95,148)
(457,0,83) ; (522,95,148)
(522,0,83) ; (587,95,148)
(469,96,0) ; (528,173,47)
(528,96,0) ; (587,173,47)
(469,173,0) ; (526,233,40)
(526,173,0) ; (583,233,40)
(469,173,40) ; (526,233,80)
(526,173,40) ; (583,233,80)
(469,96,47) ; (528,173,94)
(528,96,47) ; (587,173,94)
(469,173,80) ; (526,233,120)
(526,173,80) ; (583,233,120)
(469,96,94) ; (528,173,141)
(528,96,94) ; (587,173,141)
(469,173,120) ; (525,233,189)
(525,173,120) ; (581,233,189)
(469,96,141) ; (527,173,165)
(527,96,141) ; (585,173,165)
(469,96,165) ; (527,173,189)
(527,96,165) ; (585,173,189)
(0,145,0) ; (69,233,32)
(69,145,0) ; (123,232,96)
(123,145,0) ; (177,232,96)
(0,145,32) ; (69,233,64)
(0,145,64) ; (69,233,96)
(0,145,96) ; (69,233,128)
(69,145,96) ; (123,232,192)
(123,145,96) ; (177,232,192)
(0,145,128) ; (69,233,160)
(0,145,160) ; (69,233,192)
(255,163,0) ; (362,233,85)
(362,163,0) ; (469,233,85)
(255,163,85) ; (362,233,170)
(362,163,85) ; (469,233,170)
(177,144,0) ; (252,233,27)
(177,144,27) ; (252,233,54)
(177,144,54) ; (252,233,81)
(177,144,81) ; (252,233,108)
(177,144,108) ; (252,233,135)
(177,144,135) ; (252,233,162)
(253,97,0) ; (325,163,67)
(325,97,0) ; (397,163,67)
(397,97,0) ; (469,163,67)
(195,98,0) ; (251,144,73)
(195,98,73) ; (251,144,146)
(304,103,67) ; (359,163,116)
(359,103,67) ; (414,163,116)
(414,103,67) ; (469,163,116)
(304,103,116) ; (359,163,165)
(359,103,116) ; (414,163,165)
(414,103,116) ; (469,163,165)
(304,103,165) ; (344,162,218)
(344,103,165) ; (384,162,218)
(384,103,165) ; (424,162,218)
(424,103,165) ; (464,162,218)
(253,104,67) ; (300,163,144)
(253,107,144) ; (299,163,217)
(195,98,146) ; (251,144,219)
(528,0,148) ; (587,77,195)
(528,0,195) ; (586,77,219)
(240,0,148) ; (354,55,171)
(354,0,148) ; (468,55,171)
(468,0,148) ; (528,56,217)
(240,0,171) ; (354,55,194)
(354,0,171) ; (468,55,194)
(240,0,194) ; (354,55,217)
(354,0,194) ; (468,55,217)
(288,56,148) ; (368,95,216)
(368,56,148) ; (448,95,216)
(448,56,148) ; (528,95,216)
(197,0,148) ; (237,53,207)
(197,56,148) ; (277,95,216)
(177,187,162) ; (250,233,218)
(177,147,162) ; (236,187,215)
(313,164,170) ; (391,233,220)
(391,164,170) ; (469,233,220)
(255,173,170) ; (310,233,219)
(471,119,189) ; (526,233,212)
(526,119,189) ; (581,233,212)
(0,157,192) ; (89,232,219)
(89,174,192) ; (166,232,216)
